,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.roughnessCoating1,PremirrorM2.roughnessCoating1,PG.roughnessSubstrate,M3.roughnessCoating1,KB_ver.roughnessCoating1,KB_hor.roughnessCoating1,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
592,592,0.01,1500.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.5,15061.7,3.765425000000001,1500.0,0.0942765266895321,0.0092119650847789,0.0031135747687819,-0.0005017464978993,3.897043952432445e-07,23922744628842.312,15.959887901459568,60.094130707214745,381793965515438.4,0.0015638037714152,0.0010159356461977
593,593,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.5,15127.5,3.781875,1500.0,0.0986662540679162,0.009212309326988,0.0031335357154831,-0.0004644869695281,-6.941840567817674e-07,24027255845808.383,15.268854559144506,57.74948694829383,366897821284634.6,0.0015706355558857,0.0010203739609643
594,594,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.5,15022.9,3.755725,1500.0,0.0906630323987428,0.0089238466715676,0.0031888249371306,-0.0005045675064749,-5.093645978263832e-06,23861117953792.41,16.648521173854895,62.5222543811574,397220479807709.9,0.0015597753027608,0.0010133185244204
595,595,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.5,15021.9,3.755475000000001,1500.0,0.0963528991980638,0.0091057384237937,0.0031462008755963,-0.0004877264973315,-3.3345156726110694e-07,23859529637425.15,15.639365144793572,58.737186888818925,373172941210567.3,0.0015596714762491,0.0010132510728283
596,596,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.5,15034.5,3.758625,1500.0,0.0939965341670358,0.0088956194626653,0.0030931079377102,-0.0004966158125576,-1.967676156125101e-06,23879542423652.69,16.000480308946603,60.1439781137168,382110659321890.1,0.0015609796902967,0.0010141009628899
597,597,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.5,15100.4,3.7751,1500.0,0.0994811334094947,0.0090787947498475,0.0030509927406484,-0.0004819086008804,1.7356200509636525e-06,23984212472255.49,15.15651425791864,57.21435063125576,363497958200355.7,0.0015678218574183,0.0010185460228157
598,598,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.5,15090.6,3.77265,1500.0,0.0961283987430533,0.0092379493127161,0.003097389595567,-0.0004953350167833,4.881600888048442e-06,23968646971856.29,15.752703087383225,59.45316945804264,377721768544066.4,0.0015668043576036,0.0010178849972122
599,599,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.5,15077.4,3.76935,1500.0,0.0956948576008698,0.0090740948226995,0.003128335610346,-0.000496349930884,-1.6740341249576653e-06,23947681195808.387,15.81463815599788,59.60781496648091,378704272512772.94,0.001565433847649,0.0010169946361952
600,600,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.5,15046.3,3.761575,1500.0,0.0962559907265812,0.0089898630219928,0.0031872770355234,-0.0004828344756005,2.8107468302389182e-06,23898284556786.426,15.64149467862581,58.84521142544323,373859249768913.8,0.0015622048431348,0.0010148968916778
601,601,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.5,15032.7,3.758175,1500.0,0.0961651681108605,0.0092515582771426,0.0032702443036722,-0.0005074499247579,1.2339160425616965e-06,23876683454191.617,15.681060174074007,58.93499695685507,374429681085254.1,0.0015607928025756,0.001013979550024
602,602,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.5,15075.5,3.768875,1500.0,0.0958068175104926,0.0092748957697817,0.0031293070225903,-0.0004780364933344,2.0636782870376302e-06,23944663394710.586,15.78421724929238,59.516895403717534,378126636394206.1,0.0015652365772768,0.00101686647817
603,603,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.5,15105.3,3.776325,1500.0,0.0930596953898657,0.0090075195702787,0.0030611220728871,-0.0005059358225958,9.060035692078612e-07,23991995222455.09,16.17788341039722,61.1078338587926,388234290744237.2,0.0015683306073257,0.0010188765356175
604,604,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.5,15084.3,3.7710750000000006,1500.0,0.097875059575358,0.0089655967572841,0.003150077933684,-0.0004921618370685,2.351383178278198e-06,23958640578742.52,15.446495395461652,58.23596948772496,369988574003704.0,0.0015661502505798,0.0010174600521813
605,605,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.5,15066.2,3.76655,1500.0,0.0907856575095138,0.0091533700222483,0.003102729530038,-0.0004875251879139,1.7736886245675213e-06,23929892052495.008,16.712505133281695,62.93413047120888,399837237948166.1,0.0015642709907179,0.0010162391783626
606,606,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.5,15080.0,3.770000000000001,1500.0,0.0954232221558868,0.0090470788432025,0.0031560958045855,-0.0004900208912881,-3.015692200805413e-06,23951810818363.277,15.836522147894168,59.71149306958889,379362967025146.7,0.0015657037965795,0.0010171700103349
607,607,0.01,1500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.5,15146.2,3.786550000000001,1500.0,0.0985574529781615,0.0092001635342224,0.0032140949293587,-0.0004991067572013,2.9234213001998265e-06,24056957361876.25,15.314095411484876,57.982926808739,368380926689103.7,0.0015725771116546,0.0010216353057383
608,608,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.75,16677.2,4.1693,1750.0,0.1204628828091017,0.0089345272113926,0.003153315487925,-0.0004783308042273,-5.008793349461853e-07,21852125173652.69,14.585447640620618,60.82265267756284,318783541530641.9,0.0016279249206126,0.0010544814807461
609,609,0.01,1750.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,1.75,16695.7,4.173925,1750.0,0.1219855066651461,0.0088111738687387,0.0032278098200495,-0.0004692131239617,-4.937125406018077e-07,21876365712574.848,14.498961449271174,60.51426698165098,317167231159877.0,0.0016297307759739,0.0010556512159171
610,610,0.01,1750.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,1.75,16687.0,4.171749999999999,1750.0,0.1215747111373275,0.00895658012637,0.0031507128506322,-0.0004458255250307,4.25657316814016e-06,21864966107784.43,14.482669490658926,60.40342340101891,316586278050561.9,0.0016288815358851,0.0010551011242421
611,611,0.01,1750.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,1.75,16692.3,4.173074999999999,1750.0,0.1193296328682435,0.009255904954124,0.0031107548411723,-0.0004739148499858,2.7657799580159083e-06,21871910694610.773,14.799101457397438,61.77429949384389,323771310544740.56,0.0016293988890426,0.0010554362375614
612,612,0.01,1750.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,1.75,16701.6,4.175400000000001,1750.0,0.1203944389044863,0.0088508740464297,0.0031442445580452,-0.0004696733748685,2.766904164733246e-06,21884096479041.914,14.61513521678974,61.02340448466273,319835721421171.2,0.0016303066974134,0.0010560242665933
613,613,0.01,1750.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,1.75,16707.8,4.176950000000001,1750.0,0.1228004268920358,0.0088728827034624,0.0031764544765051,-0.000463454018283,4.745304609850832e-06,21892220335329.34,14.349783731377997,59.94346365969234,314175538156021.0,0.001630911902994,0.0010564162859479
614,614,0.01,1750.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.75,16666.7,4.166675000000001,1750.0,0.1207679258460757,0.0091008722028529,0.0031306943103008,-0.0004784408945334,-8.863516039204386e-07,21838367029940.12,14.557491544059005,60.66270307905432,317945214078051.9,0.0016268999756778,0.0010538175770005
615,615,0.01,1750.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.75,16655.7,4.163925000000001,1750.0,0.1196883819203776,0.0091135871940811,0.0031025100615165,-0.00046244839347,2.4260910412844857e-06,21823953736526.945,14.736903473152989,61.38514412228145,321731670343416.2,0.0016258262238414,0.0010531220587907
616,616,0.01,1750.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,1.75,16713.0,4.17825,1750.0,0.1197074211951303,0.0090269487300796,0.0031455469232835,-0.000465470086072,-6.76995139241978e-06,21899033892215.57,14.707154180720424,61.48060050445734,322231976105038.4,0.0016314194947712,0.0010567450763744
617,617,0.01,1750.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.75,16617.7,4.154425000000001,1750.0,0.117257870182334,0.0089910329974935,0.0031282425787516,-0.0004696544842196,4.600727931365792e-06,21774162359281.44,15.032455358107024,62.46714776475024,327402665242698.25,0.0016221168993155,0.0010507193595205
618,618,0.01,1750.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,1.75,16660.9,4.165225,1750.0,0.1207468082612194,0.0090824615630832,0.003068151832367,-0.0004643910289998,5.304519954916152e-06,21830767293413.176,14.5453689539634,60.57785055505211,317500485232491.1,0.0016263338156186,0.0010534508492171
619,619,0.01,1750.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.75,16609.9,4.152475000000001,1750.0,0.122673164290586,0.0094278707571329,0.0031542750329904,-0.0004759312855376,5.123844391880121e-06,21763942023952.094,14.371680567889909,59.67703581914877,312779137196314.56,0.0016213555116496,0.0010502261738808
620,620,0.01,1750.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,1.75,16709.8,4.177449999999999,1750.0,0.1192660371275678,0.0092286314004748,0.0031641294985134,-0.0004802004390554,7.466941525674597e-07,21894840934131.73,14.790793691011682,61.80720017988089,323943749541593.6,0.0016311071306006,0.0010565427438042
621,621,0.01,1750.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.75,16646.4,4.1616,1750.0,0.1204699456075786,0.0093690858283198,0.0031780216816454,-0.0004708020270525,-3.6328363733709054e-06,21811767952095.805,14.62562752991018,60.880772023187774,319088156505723.4,0.0016249184154706,0.0010525340297588
622,622,0.01,1750.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.75,16656.1,4.1640250000000005,1750.0,0.1172031421463998,0.009358725759983,0.0031027977838324,-0.0004579958078175,5.674482093014826e-06,21824477856287.426,15.031055410266095,62.60183838184785,328108605382417.9,0.0016258652693627,0.0010531473503619
623,623,0.01,1750.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,1.75,16623.3,4.155825,1750.0,0.1216192910549125,0.0092201187892822,0.00313418621651,-0.0004552265805279,6.345949432764764e-06,21781500035928.145,14.463317497056464,60.10467646648628,315020486332850.9,0.001622663536614,0.0010510734415182
624,624,0.01,1750.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.75,16698.6,4.174649999999999,1750.0,0.1191267746360835,0.0092389320800727,0.003163457989054,-0.0004653669903251,-2.963990833055895e-06,21880165580838.32,14.753835303623536,61.60415953423493,322879573395959.0,0.0016300138560035,0.0010558345798088
625,625,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.75,16697.3,4.1743250000000005,1750.0,0.1156438330270475,0.0088896080531834,0.0031049738153571,-0.0004682967206501,-4.226996541330759e-06,21878462191616.77,15.188118023494464,63.401112036828565,332297756548474.94,0.0016298869580592,0.0010557523822022
626,626,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.75,16670.4,4.1676,1750.0,0.1185893947266094,0.0090877115514131,0.003095911440262,-0.0004587304130691,6.498254655713103e-07,21843215137724.55,14.860241902880162,61.93578544619669,324617690331419.4,0.0016272611467501,0.0010540515240346
627,627,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.75,16630.2,4.1575500000000005,1750.0,0.1213577823052673,0.0092147711164375,0.0031150104074661,-0.0004683813691333,-2.4151341595166383e-06,21790541101796.406,14.528256829429251,60.41043407007663,316623022352435.1,0.0016233370718569,0.0010515097211225
628,628,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.75,16713.3,4.178325000000001,1750.0,0.1195329670831142,0.0089788512497643,0.0031073309575845,-0.0004713450612369,-2.165261668748534e-06,21899426982035.92,14.729777348757027,61.53763649541139,322530913004213.6,0.0016314487789122,0.0010567640450528
629,629,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.75,16747.5,4.186875,1750.0,0.1172674843501681,0.0092624435488285,0.0031792763954539,-0.0004830674099038,-8.118994239161555e-07,21944239221556.883,15.03898570708561,62.96023647906365,329987040631106.8,0.0016347871709855,0.001058926474396
630,630,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.75,16666.2,4.166550000000001,1750.0,0.114634262184927,0.0091171020034724,0.0031444492918276,-0.0004660063576432,-9.40453856072636e-07,21837711880239.52,15.354016401163657,63.98431146885785,335354420014741.8,0.0016268511687762,0.0010537859625364
631,631,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.75,16662.4,4.1656,1750.0,0.1183978461278229,0.0090805290948283,0.0031419114387799,-0.0004770880013934,3.924670902818991e-06,21832732742514.97,14.84108383278127,61.82588299075419,324041669845193.6,0.0016264802363236,0.0010535456926094
632,632,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.75,16608.1,4.152025,1750.0,0.1175414120508776,0.0090940585796453,0.0031765618876552,-0.0004662366285141,5.058352275832536e-08,21761583485029.938,15.01647840773852,62.35367439731664,326807928901097.7,0.0016211798068037,0.0010501123618102
633,633,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.75,16636.1,4.159025000000001,1750.0,0.1148868221186148,0.0091104682177992,0.0031010427182273,-0.0004797134491435,2.7719522631957943e-06,21798271868263.477,15.26896204217471,63.50643118656296,332849755023801.4,0.0016239129932964,0.0010518827717987
634,634,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.75,16730.4,4.1826,1750.0,0.1207237477070293,0.0093346097851655,0.0031157045426393,-0.0004702037987038,-5.212977075874446e-07,21921833101796.41,14.60316032645917,61.06973740491184,320078561411803.8,0.0016331179749489,0.0010578452597244
635,635,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.75,16642.7,4.160675,1750.0,0.121406984998498,0.0091847444429639,0.0031328159578958,-0.0004642469064545,1.364542877542153e-06,21806919844311.37,14.530492414758235,60.46641419871118,316916425268550.4,0.0016245572443983,0.0010523000827246
636,636,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.75,16661.0,4.16525,1750.0,0.1266378547769363,0.008852469951512,0.0031527420461218,-0.0004703361796592,5.974659474228857e-07,21830898323353.29,13.930116399918164,58.04195072611763,304209333123091.3,0.0016263435769989,0.0010534571721099
637,637,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.75,16716.1,4.179025,1750.0,0.1238186114090239,0.0091277645454733,0.0031694629679619,-0.0004599037135845,7.306881545821731e-06,21903095820359.277,14.207264358081002,59.38635739167506,311255634118475.1,0.0016317220975615,0.0010569410860517
638,638,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.75,16663.2,4.1658,1750.0,0.119592415925399,0.0090130201987299,0.0031867468608702,-0.0004672902635849,-9.60811127999411e-07,21833780982035.93,14.690295230790207,61.18010932685204,320657042464712.8,0.0016265583273662,0.0010535962757519
639,639,0.01,1750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.75,16703.4,4.17585,1750.0,0.1201133615031949,0.0092669255258083,0.0031574523306288,-0.0004571241831158,-3.821244130981274e-06,21886455017964.062,14.67132910353576,61.24640576262564,321004515185095.6,0.0016304824022594,0.001056138078664
640,640,0.01,2000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,18072.8,4.5182,2000.0,0.1439775048199635,0.0090871095756749,0.003123098305014,-0.0004552602148378,-1.8847652794886451e-06,21856138668662.67,14.143733652233353,63.88581044425157,309038363071457.75,0.001862788308971,0.0011525493278417
641,641,0.01,2000.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,2.0,18062.7,4.515675,2000.0,0.1455011306429242,0.0092434517055621,0.0031165939789938,-0.0004455466212798,-2.6173394165041017e-06,21843924346556.887,13.78955722938927,62.266969550179816,301207454509788.4,0.0018617472881042,0.0011519052246474
642,642,0.01,2000.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,2.0,18120.5,4.530125,2000.0,0.1430796924204969,0.0088213945809461,0.0031150136990696,-0.0004495087001864,1.1423156244239927e-06,21913824130489.023,14.138885873029286,64.04159621250486,309791954181534.25,0.0018677048134605,0.0011555912805517
643,643,0.01,2000.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,2.0,18143.9,4.535975,2000.0,0.1437980209712122,0.0091062315894308,0.0031065083164361,-0.0004598655453325,1.242704386816853e-06,21942122658932.137,13.972290170817192,63.39210569703258,306650137801085.6,0.0018701166835874,0.0011570835592397
644,644,0.01,2000.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,2.0,18145.2,4.5363,2000.0,0.14714379817608,0.0091496850925585,0.0031617865868501,-0.0004585171500421,-2.4044567177398164e-06,21943694799401.195,13.636440551787135,61.84958536670806,299188418922150.6,0.0018702506763722,0.0011571664636112
645,645,0.01,2000.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,2.0,18076.8,4.5192,2000.0,0.1416329733571273,0.0090083215097496,0.0031441697870784,-0.0004449061085218,1.7478227228902514e-06,21860976023952.094,14.213907425610902,64.23917284751272,310747702561955.6,0.0018632005944627,0.0011528044182157
646,646,0.01,2000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,2.0,18111.3,4.527825000000001,2000.0,0.1480504261633541,0.0091085010905263,0.0031353381093201,-0.0004601968616657,5.503571131707635e-06,21902698213323.35,13.57748398783214,61.4842234296769,297421033423499.8,0.0018667565568294,0.0011550045726915
647,647,0.01,2000.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,2.0,18080.4,4.5201,2000.0,0.1438837809131882,0.0091156793671889,0.0030855378325363,-0.0004368985395548,6.975228607361875e-07,21865329643712.57,13.975909943743735,63.16500640150323,305551577822632.94,0.0018635716514054,0.0011530339995523
648,648,0.01,2000.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,2.0,18084.4,4.5211,2000.0,0.1402086934699581,0.0089656119651239,0.003145587390621,-0.0004403084114852,-1.0071595049249383e-06,21870166999002.0,14.340335428633484,64.8193714115339,313554329154538.06,0.0018639839368971,0.0011532890899263
649,649,0.01,2000.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,2.0,18157.1,4.539275,2000.0,0.1527743843756525,0.0092771598814978,0.0031401126468804,-0.0004543744664031,2.592117857797168e-06,21958085931387.227,13.145628600607813,59.66424302942581,288617141607702.4,0.0018714772257103,0.0011579253574739
650,650,0.01,2000.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,2.0,18098.9,4.524725,2000.0,0.1414733162511765,0.0090371396006045,0.0031370388759792,-0.0004402604772529,-5.198992170071695e-06,21887702411926.145,14.192278326027395,64.20758596866037,310594905606462.94,0.0018654784718048,0.0011542137925321
651,651,0.01,2000.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,2.0,18160.4,4.5401,2000.0,0.1504214717783952,0.0090677312688966,0.0031281897938649,-0.0004576149992006,-2.533570015354261e-06,21962076749500.992,13.33752988643073,60.56304646556871,292964973163678.2,0.001871817361241,0.0011581358070325
652,652,0.01,2000.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,2.0,18079.8,4.51995,2000.0,0.1415521070475733,0.0094395868000146,0.003119561422542,-0.0004494931676339,-3.663351091737757e-06,21864604040419.16,14.2431252610256,64.38576163119086,311456804590051.0,0.0018635098085816,0.0011529957359962
653,653,0.01,2000.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,2.0,18085.4,4.52135,2000.0,0.1455179638697473,0.0089546525763219,0.0031687233239259,-0.0004526995178918,-2.19316878893305e-06,21871376337824.35,13.80734077299254,62.45195765970916,302102307719900.3,0.0018640870082701,0.0011533528625198
654,654,0.01,2000.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,2.0,18121.1,4.530275,2000.0,0.1474817693416525,0.0089499464957415,0.0031869010845204,-0.000447153581905,-2.027900924865816e-06,21914549733782.438,13.638930178795444,61.80049387261478,298950945923532.9,0.0018677666562842,0.0011556295441079
655,655,0.01,2000.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,2.0,18087.6,4.5219,2000.0,0.1426709179690306,0.0088645064307558,0.0031835173947214,-0.0004357528604409,-2.992974910965962e-06,21874036883233.53,14.055016760148344,63.566829614577806,307495339467811.44,0.0018643137652906,0.0011534931622255
656,656,0.01,2000.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,2.0,18091.9,4.522975,2000.0,0.1425368323850534,0.0089770854014485,0.0031807229254162,-0.0004498465615276,-5.651718998155453e-07,21879237040169.656,14.14043763171576,63.94929942266556,309345481817008.7,0.0018647569721942,0.0011537673843776
657,657,0.01,2000.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,2.0,18126.1,4.531525,2000.0,0.1402013090064656,0.0090750235881355,0.0031667619616275,-0.0004451568327391,2.0880797730255065e-06,21920596427894.207,14.319661807147549,64.88404931260841,313867199141409.5,0.001868282013149,0.0011559484070754
658,658,0.01,2000.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,2.0,18084.4,4.5211,2000.0,0.1479111438136442,0.0087522044460023,0.0031184058958513,-0.0004374289639328,-2.3777193046982235e-06,21870166999001.992,13.57606590252398,61.39024870179063,296966444276487.25,0.0018639839368971,0.0011532890899263
659,659,0.01,2000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,2.0,18090.3,4.522575000000001,2000.0,0.1445167326355885,0.0091630084027294,0.0031299513371617,-0.0004560582768827,4.965821164667037e-07,21877302098053.89,13.94491000362316,63.0791249619618,305136138786804.1,0.0018645920579975,0.001153665348228
660,660,0.01,2000.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,2.0,18151.2,4.5378,2000.0,0.1457298959740683,0.0089377240930624,0.0031980092209799,-0.0004529461999401,-2.324844577949249e-06,21950950832335.33,13.811098434979248,62.66657109533524,303140469157906.94,0.0018708691046099,0.0011575490991723
