,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
818,818,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.0,7411.9,1.8529750000000007,1000.0,0.0424668659911753,0.007220847355307,0.0031652468110679,-0.0007305359280562,-1.2583984602514123e-06,14115958555458.225,23.890141409210763,44.26561352351091,337215324507783.75,0.0006165654386738,0.0003248804607501
819,819,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.0,7420.48,1.8551200000000003,1000.0,0.0430904315947054,0.0073014573412867,0.0031109994603478,-0.0007322189435563,5.434674424077439e-07,14132299159676.545,23.608226804268877,43.79143011903268,333602996610591.1,0.0006172791735413,0.0003252565416947
820,820,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.0,7427.1,1.856775,1000.0,0.0412102628337197,0.007449210522705,0.0031537664643049,-0.0007299130792584,-7.81529199784701e-07,14144906945215.633,24.617165182329583,45.7156794455622,348261922793437.1,0.00061782986408,0.0003255467113746
821,821,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.0,7429.36,1.8573399999999995,1000.0,0.0441519825210684,0.0072583847972324,0.0056448767384375,-0.0007329954303504,3.366730472944918e-06,14149211113692.72,23.07421567861594,42.86078838444643,326513370384981.5,0.0006180178641733,0.0003256457723227
822,822,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.0,7420.02,1.855005,1000.0,0.0423443100388226,0.0073107017720709,0.0032779724191428,-0.0007214771748097,-1.1216063856197509e-06,14131423089986.52,23.93962853787125,44.40461755368974,338274256835012.44,0.0006172409080355,0.0003252363788469
823,823,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.0,7405.9,1.851475,1000.0,0.0417999227330687,0.0072625414275111,0.0032756815305155,-0.0007276139000574,-4.051699797586674e-07,14104531559501.348,24.331494585231116,45.05072689313774,343196316041392.5,0.0006160663233819,0.0003246174670826
824,824,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.0,7409.18,1.852295,1000.0,0.0431008745081976,0.0073881174695694,0.0032771874596319,-0.0007321979274361,-9.347224193011468e-07,14110778317291.102,23.485639968378635,43.502508204454095,331401990244096.8,0.0006163391730748,0.0003247612369541
825,825,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.0,7397.52,1.84938,1000.0,0.0428497755172406,0.0073096952539703,0.0032797506793056,-0.000725740557835,9.821998463941456e-07,14088571855148.248,23.830178211878184,44.06392114436349,335678832507084.2,0.0006153692256909,0.0003242501525935
826,826,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.0,7419.86,1.854965,1000.0,0.0426747695238031,0.0073438608840083,0.0032777230660398,-0.0007305331316145,1.483030681053464e-06,14131118370094.336,23.88443302057537,44.31503597318984,337591824596224.06,0.0006172275982944,0.0003252293656824
827,827,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.0,7434.56,1.8586400000000003,1000.0,0.0424695006012575,0.007297445874256,0.0032769535855891,-0.0007243776637478,-1.6561133870721506e-06,14159114510188.678,23.8676931893584,44.37481247072509,338047201793324.6,0.0006184504307596,0.0003258737001679
828,828,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.0,7447.18,1.861795,1000.0,0.0419836936303454,0.0074868105897562,0.0032763222029151,-0.0007279963407642,2.16923091589944e-06,14183149291684.637,24.204488320013617,45.05903849695077,343259633816836.94,0.0006195002365902,0.0003264268635153
829,829,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.0,7389.24,1.8473100000000005,1000.0,0.0415766873493339,0.0072264339475471,0.0032797828121741,-0.0007398466223631,8.41842934249456e-07,14072802600727.762,24.41220731147558,45.09856676253212,343560760037490.44,0.0006146804465881,0.0003238872213323
830,830,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.0,7416.12,1.8540299999999996,1000.0,0.0422058241948275,0.0073046271865003,0.0032868102498829,-0.0007289737620288,1.899988174460849e-06,14123995542614.557,23.98726219329291,44.485649617577685,338891558879295.3,0.0006169164830958,0.0003250654329629
831,831,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1.0,7421.62,1.855405,1000.0,0.0430742588519364,0.0074344667952036,0.0032980058444318,-0.0007346108388306,1.794361776090837e-06,14134470288908.355,23.55418626266609,43.69800856788396,332891311485750.4,0.0006173740054467,0.0003253065104915
832,832,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.0,7417.58,1.854395,1000.0,0.0410236969477636,0.0072785512545328,0.003228516512854,-0.0007261849528538,-7.797213993025089e-07,14126776111630.73,24.695709493242838,45.79458045862148,348862990498251.44,0.0006170379344835,0.0003251294280887
833,833,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9012.94,2.253235,1250.0,0.0599478066395295,0.0073660931296979,0.0032772770137089,-0.0006962503396312,1.3982590466379089e-06,16729894335833.336,21.142776868584065,47.64542735125751,353759357178528.56,0.0009144953195061,0.0005807519044072
834,834,0.01,1250.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.25,8989.36,2.2473400000000003,1250.0,0.0725355854596637,0.0090494698490633,0.0031295782629406,-0.0006752586566269,2.674693383649349e-06,16686124943333.332,17.44765727274213,39.21940305143086,291197531089698.94,0.0009121027817067,0.0005792325189563
835,835,0.01,1250.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9027.28,2.2568200000000003,1250.0,0.0608861888314868,0.0075569764426336,0.0032793686724547,-0.0006857531309301,5.79895617126328e-07,16756512363333.332,20.75702090935244,46.84448730413715,347812510818667.6,0.0009159503234095,0.0005816759072641
836,836,0.01,1250.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9012.18,2.2530450000000006,1250.0,0.060440632090117,0.0090741210838142,0.0032785482299341,-0.0006743225970838,-1.1190527769004109e-06,16728483617500.0,21.0493864299542,47.43973366674854,352232115853330.1,0.0009144182063285,0.0005807029335445
837,837,0.01,1250.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8985.9,2.246475,1250.0,0.0599977171916771,0.0106655146104652,0.0032791719406054,-0.0006849079000801,5.721995351531951e-09,16679702462500.002,21.125729466347952,47.461691431229816,352395148594976.2,0.0009117517138192,0.0005790095726603
838,838,0.01,1250.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8849.12,2.21228,1250.0,0.0601430864466965,0.0229704203864153,0.0032795721112815,-0.0005487909438425,2.1932219637492935e-07,16425810286666.664,21.00080790714186,46.461961144583626,344972317838342.8,0.0008978733711472,0.0005701961060795
839,839,0.01,1250.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8995.94,2.248985,1250.0,0.0605753160277708,0.0072349654925281,0.0032798849667574,-0.000685480084235,1.5877679902604762e-06,16698338794166.676,20.862328394936213,46.90945137100962,348294858187851.2,0.000912770419481,0.0005796565035308
840,840,0.01,1250.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9001.74,2.250435,1250.0,0.0581981721891179,0.0073560352761029,0.0032778506107007,-0.0006955806276755,-1.9995394015503408e-06,16709104802500.002,21.7207871330011,48.88114151645004,362934328902722.2,0.0009133589147837,0.0005800302285357
841,841,0.01,1250.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9011.56,2.25289,1250.0,0.0592887031588042,0.0073370360400399,0.0032823577592719,-0.0006915256716291,3.530482238035779e-07,16727332768333.338,21.37110466604132,48.138606316729216,357421128800661.5,0.0009143552982099,0.0005806629836302
842,842,0.01,1250.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8982.36,2.245590000000001,1250.0,0.0613163981979459,0.0071939486368248,0.0032808512592786,-0.0006907221325462,1.443328484955072e-06,16673131484999.998,20.67299886395868,46.41806999848061,344646433393718.6,0.0009113925287552,0.0005787814715366
843,843,0.01,1250.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9024.36,2.2560899999999995,1250.0,0.0612387070924341,0.0071671155260607,0.0032791368142372,-0.0006886258623285,-2.848236327898501e-06,16751092235000.006,20.763503647285184,46.84125999152074,347788548560376.25,0.0009156540464641,0.0005814877560548
844,844,0.01,1250.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9005.26,2.2513149999999995,1250.0,0.0605288832055884,0.0073440945721163,0.0032812912835617,-0.0006937060694039,-1.614061254598446e-06,16715638655833.336,21.013210097662324,47.30349777114803,351220587034478.94,0.0009137160705536,0.0005802570409525
845,845,0.01,1250.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9016.68,2.25417,1250.0,0.060682228889118,0.0072933389684051,0.0032834889556153,-0.0006956947723786,1.1811276811462228e-06,16736836555000.0,20.84842898631379,46.99478513679746,348928447176531.8,0.0009148747975116,0.0005809928926
846,846,0.01,1250.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9013.12,2.2532800000000006,1250.0,0.1817769249740695,0.0072523138688098,0.0032784199912898,-0.0006921505809171,-1.5597668792798295e-06,16730228453333.33,6.894956495098353,15.536253136936557,115354090166231.08,0.0009145135831534,0.0005807635027695
847,847,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9015.04,2.2537599999999998,1250.0,0.0585951866428422,0.0071383186124388,0.0032800226731675,-0.0006802916728493,2.46212451553727e-06,16733792373333.33,21.67176259085545,48.84188017948368,362642820019303.1,0.0009147083953915,0.0005808872186331
848,848,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9022.18,2.255545,1250.0,0.0597216315899095,0.0073385409915574,0.0032778127911423,-0.0007007007338359,5.485008444306494e-07,16747045700833.332,21.34035743579557,48.12446307388758,357316117579769.6,0.000915432853402,0.0005813472870012
849,849,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9004.02,2.251005000000001,1250.0,0.0614191473943583,0.0073139905693208,0.0032814865954428,-0.0006936369184988,5.231450089257575e-07,16713336957499.994,20.59370105425785,46.369746844078136,344287642026139.6,0.0009135902543165,0.0005801771411239
850,850,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9006.7,2.251675,1250.0,0.059090336900931,0.0073337186509444,0.0032790635090661,-0.0006856731951693,1.6665807811623865e-06,16718311595833.336,21.4807358869268,48.377013648216064,359191263502396.25,0.0009138621797322,0.0005803498278503
851,851,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9008.98,2.252245,1250.0,0.06244875167803,0.0072215546339677,0.0032804505650382,-0.0006884239681179,-9.100708665546008e-07,16722543750833.33,20.30322413515698,45.73025126737044,339539493951680.94,0.0009140935192649,0.0005804967404384
852,852,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8984.52,2.2461299999999995,1250.0,0.0701644025355244,0.0073945345091017,0.0032791440643301,-0.0006857646005594,1.418626779200671e-06,16677140895000.0,17.978816041317074,40.38517996992125,299853230413337.06,0.000911611692523,0.0005789206518833
853,853,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9013.2,2.2533,1250.0,0.0772807018654475,0.0073702391330419,0.0032811039894705,-0.0006911162062444,-7.101721538307682e-08,16730376949999.998,16.335383444966602,36.80952366064388,273304578259670.8,0.00091452170033,0.0005807686575971
854,854,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,7852.48,1.9631199999999995,1250.0,0.8953159518009716,0.0072512654367243,0.0032823773746926,-0.000695573423812,1.4929797911824325e-07,14575838813333.336,1.4000232554804737,2.748126774006686,20404383275870.64,0.0007967495852091,0.0005059772631705
855,855,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9019.54,2.254885,1250.0,0.0603228917659089,0.0073086933975959,0.0032781698804679,-0.0006967822918624,-2.036201098739431e-06,16742145310833.332,20.96567579348332,47.26488701376061,350933908596003.6,0.0009151649865746,0.0005811771776887
856,856,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,8978.1,2.2445249999999994,1250.0,0.0586134623676934,0.0072511856705874,0.0032822918382401,-0.0006834151135268,1.990767211266884e-06,16665224037499.998,21.63427288543901,48.56990901908213,360623479481848.3,0.0009109602891018,0.0005785069769641
857,857,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9004.62,2.251155,1250.0,0.0594565014479394,0.0072790457210905,0.0032779842406238,-0.0006945462105391,-5.073527012277381e-07,16714450682499.99,21.360354349403107,48.08050033816578,356989701594157.94,0.0009136511331409,0.0005802158023313
858,858,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,9027.28,2.25682,1250.0,0.0603714776726019,0.0073660732921149,0.0032799744329657,-0.0006889683140324,-2.6284221269161903e-06,16756512363333.336,20.964858995356902,47.31885732331404,351334629149386.2,0.0009159503234095,0.0005816759072642
859,859,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.25,9012.76,2.25319,1250.0,0.0605915932414018,0.0073227070842145,0.0032804238407677,-0.0006913345319731,-9.149295452249908e-07,16729560218333.34,20.91980976763037,47.140167554335925,350007887396352.0,0.0009144770558587,0.000580740306045
860,860,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.25,9030.66,2.2576650000000003,1250.0,0.0602877436383141,0.0073875955823695,0.0032802997592946,-0.0006890641347469,-2.952625064628168e-06,16762786347500.0,20.9976318954562,47.408256130637845,351998400393964.1,0.0009162932741204,0.0005818936987325
861,861,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.25,9001.12,2.25028,1250.0,0.0651157070186854,0.0071735161619768,0.0032795297682584,-0.0006858845063621,3.470052989926045e-07,16707953953333.332,19.394917041836344,43.63900977674992,324012374424071.94,0.0009132960066651,0.0005799902786214
862,862,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.25,8987.72,2.24693,1250.0,0.0852053427707278,0.007266835110473,0.0032827082345561,-0.0007011703564364,-1.479222878565252e-06,16683080761666.668,14.751445965770458,33.14483521205024,246094877310271.03,0.0009119363795866,0.0005791268449894
863,863,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.25,8990.04,2.24751,1250.0,0.0589684556534302,0.0072705912613971,0.0032773358990582,-0.0006958214442726,5.776296156165927e-07,16687387164999.992,21.51962212821984,48.37115115297433,359147735452308.9,0.0009121717777076,0.0005792763349914
864,864,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.25,9000.42,2.2501050000000005,1250.0,0.0598340249960256,0.0072301009962583,0.00327999200439,-0.0006818764812494,2.091218709629637e-06,16706654607499.992,21.136424879152575,47.56462391890463,353159405160546.94,0.00091322498137,0.0005799451738794
865,865,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.25,9004.12,2.25103,1250.0,0.0597500187004879,0.0071882897252641,0.0032783734701946,-0.0006859469660376,-3.093241024965698e-07,16713522578333.332,21.204061296490377,47.73789091652336,354445883740033.4,0.0009136004007872,0.0005801835846584
866,866,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.25,8774.4,2.1936,1250.0,0.0607874876135428,0.0078034692967293,0.0032799901566074,-0.0007099458401529,5.996435369768891e-07,16287114399999.998,20.854789699750214,45.75982947674249,339759107226566.8,0.0008902919282137,0.000565381497051
867,867,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.25,8999.88,2.24997,1250.0,0.0619196480648997,0.0073842540494559,0.0031592076753462,-0.0006905193913263,1.5711845770737505e-06,16705652255000.002,20.46106741726364,46.05351866764983,341939700520855.6,0.000913170190428,0.0005799103787928
868,868,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.25,9006.66,2.251665,1250.0,0.0593099485566335,0.0073341372365478,0.0031129562468395,-0.0006976965343981,4.958420646383985e-07,16718237347500.002,21.41001405268334,48.19699627435214,357854664504352.2,0.0009138581211439,0.0005803472504364
869,869,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.25,8986.82,2.2467050000000004,1250.0,0.0606149264361783,0.0074216506430611,0.0032135955653367,-0.0006935965012411,8.266462356830109e-07,16681410174166.668,20.946884497314954,47.0666389432192,349461949713578.8,0.00091184506135,0.0005790688531783
870,870,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.25,9015.06,2.253765000000001,1250.0,0.0597527227473801,0.0073242218048652,0.0057226560065517,-0.0006931309265135,1.6205150261603027e-06,16733829497499.998,21.152126774469103,47.66972035193259,353939728659707.5,0.0009147104246857,0.00058088850734
871,871,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.25,9005.52,2.25138,1250.0,0.0599335742649645,0.0073115365084819,0.0032809917832988,-0.0006964624685432,1.236610436964757e-06,16716121269999.998,21.1327962022599,47.58194915220456,353288042130260.06,0.0009137424513775,0.0005802737941424
872,872,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.25,8988.38,2.247095,1250.0,0.060499130482558,0.0073542684522197,0.003280899568548,-0.0006925849563376,1.1630160440119403e-07,16684305859166.664,20.94222696600491,47.0613520935464,349422695735899.75,0.0009120033462934,0.0005791693723176
873,873,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.25,9016.58,2.254145,1250.0,0.0592388348494796,0.0073090057756769,0.0032793655117171,-0.0006973926845664,-1.4558162769285743e-06,16736650934166.672,21.412859784322208,48.26503765118829,358359860387131.25,0.0009148646510408,0.0005809864490655
874,874,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.25,9009.8,2.2524500000000005,1250.0,0.0601054206550224,0.0073747969003942,0.0032797984992866,-0.0007022456242967,8.114497444287222e-08,16724065841666.664,21.034749768211636,47.38116072848237,351797221548860.2,0.000914176720325,0.0005805495774218
875,875,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.25,9018.82,2.254705,1250.0,0.0596255670755999,0.0072885155601221,0.0032778682980696,-0.0006999628608783,-1.3532749074248338e-06,16740808840833.336,21.28138870130957,47.98467047308054,356278180817544.06,0.0009150919319853,0.0005811307842398
876,876,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.25,8997.72,2.2494300000000003,1250.0,0.0604309632867307,0.0073335043346741,0.003278224042896,-0.0006927403567091,7.138300276075273e-07,16701642845000.008,20.98184000813136,47.17976252307503,350301873440078.4,0.0009129510266601,0.0005797711984461
877,877,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.25,9006.76,2.25169,1250.0,0.060441265186273,0.0075006886241993,0.0032798917126883,-0.0006879021748075,-1.3033602290563566e-06,16718422968333.33,20.98895302844989,47.25971701680829,350895522230298.75,0.0009138682676146,0.000580353693971
878,878,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.25,8973.42,2.243355,1250.0,0.0601593491259154,0.0072914658695313,0.0032857339668728,-0.0006917966379196,-1.9996988320892069e-07,16656536982500.006,21.03043356220968,47.17465246352637,350263932099606.0,0.0009104854342714,0.0005782054195463
879,879,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.25,8993.58,2.248395000000001,1250.0,0.0584951151797622,0.0071935330839525,0.003293505149791,-0.0006909099116386,-2.5231778390862373e-06,16693958142500.002,21.677825370819164,48.74036898811303,361889116341907.75,0.0009125309627717,0.0005795044361151
880,880,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1.25,9020.3,2.2550750000000006,1250.0,0.05939770810151,0.0073598420627483,0.0033033509175739,-0.0006779929508521,8.375036770835136e-07,16743556029166.662,21.38451723817497,48.20535569984704,357916731845414.5,0.0009152420997522,0.0005812261485514
881,881,0.01,1250.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.25,9025.02,2.2562550000000003,1250.0,0.0598192690883706,0.00724984279736,0.0032440504960179,-0.0006897728251915,1.2373417740623034e-06,16752317332500.0,21.143466539265543,47.700999743201336,354171972926646.2,0.0009157210131709,0.0005815302833829
882,882,0.01,1500.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,10503.58,2.625895,1500.0,0.0774259165325065,0.007279648858752,0.0032821258276937,-0.0006697289733245,-1.0935616631211028e-06,16683008028882.234,19.61296448463888,51.50617439595657,327232399233309.8,0.0010905500718618,0.0007084831947714
883,883,0.01,1500.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.5,10468.18,2.6170450000000005,1500.0,0.0950451927451058,0.0091636366098248,0.0031447486058707,-0.0006610599738976,-2.409839639933674e-06,16626781629481.045,15.895093556689416,41.60478613234548,264326251082334.97,0.0010868746133473,0.0007060954084076
884,884,0.01,1500.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,10520.24,2.6300600000000003,1500.0,0.0791306181180698,0.0076045749699989,0.0032829213104517,-0.0006688292747641,2.7028240146718744e-06,16709469379560.88,19.188588286387414,50.47448255810932,320677787105201.75,0.0010922798215468,0.0007096069382974
