,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
950,950,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8420.23,4.210115,1750.0,0.141660083064296,0.0070265905401652,0.0032482079712379,-0.0001980141183045,-5.017911843686624e-07,22066044653892.21,12.404530029015175,52.22746806745207,273734480539398.1,0.0016438613501415,0.0010648042355579
951,951,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8415.5,4.207750000000002,1750.0,0.1580204336446035,0.0070676279109443,0.0032556915964865,-0.0002027749923766,1.1241914933345811e-06,22053649221556.887,11.119363808121316,46.795109713489744,245262416946247.28,0.0016429379235622,0.0010642060898975
952,952,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5237.79,2.618895,1750.0,1.6880585194713629,0.0071502326252579,0.0032549719030151,-0.0001987341597353,-1.890426371981176e-06,13726146201197.615,1.037457190877742,2.7170777329706137,14240741306074.96,0.0010225612057102,0.000662359695277
953,953,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,8405.01,4.202505,1750.0,0.1264908958616388,0.0070025082158273,0.0032478019395748,-0.0002085615048062,9.446598640329312e-07,22026159140119.758,13.88215811655223,58.33725018953864,305757055963469.3,0.0016408899859686,0.0010628795469847
954,954,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,8437.18,4.218590000000001,1750.0,0.1258318477926877,0.0071033119722587,0.003235544752701,-0.0002095530571128,1.4388208155960172e-06,22110463803592.81,13.951792590347145,58.85748617639933,308483715571729.25,0.0016471704580738,0.0010669476962226
955,955,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,8425.42,4.21271,1750.0,0.1253946158739245,0.0071374520856206,0.0032402700739791,-0.0002098556767204,1.1141994845562538e-06,22079645561676.645,14.005608612657822,58.999876719731326,309230012546385.6,0.0016448745814199,0.0010654605518322
956,956,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,8432.43,4.216215000000001,1750.0,0.1267677677338701,0.007102994888381,0.0032509473804663,-0.0002026452161881,1.425020354661454e-06,22098015959281.43,13.847656410322244,58.384707217207925,306005787623220.2,0.0016462431269423,0.0010663470214051
957,957,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,8410.75,4.205375,1750.0,0.1267354543694046,0.0070649591048986,0.0032483959586987,-0.0001998899211987,-1.5284654487375945e-06,22041201377245.496,13.8577993881709,58.2732185943865,305421453720327.06,0.0016420105924307,0.00106360541508
958,958,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,8424.52,4.212260000000001,1750.0,0.1271031735846054,0.0071624641296221,0.0032357877503436,-0.0002046511766242,1.191140052071674e-06,22077287022754.496,13.813951475571432,58.18694415814431,304969272351739.6,0.0016446988765739,0.0010653467397615
959,959,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,8417.83,4.208914999999999,1750.0,0.1310858493537216,0.0070544605959298,0.0032412949812866,-0.000202223893187,-1.849120709509059e-06,22059755216766.46,13.390594626938736,56.36032871564532,295395619869640.9,0.0016433928038856,0.0010645007367027
960,960,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,8407.65,4.203824999999998,1750.0,0.1553055475995234,0.0071511865044021,0.0032414069795287,-0.0002001614851942,-9.098316110175004e-07,22033077520958.08,11.316600074566567,47.57024479735946,249325053091214.25,0.0016414053868501,0.0010632133957253
961,961,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,8430.69,4.215344999999998,1750.0,0.1248113618301317,0.0070590174988308,0.0032416392279635,-0.0002021512880323,2.390579054136025e-06,22093456117365.277,14.088201724779694,59.38132898670815,311229279254406.56,0.0016459034309068,0.0010661269847351
962,962,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,8419.87,4.209934999999999,1750.0,0.1257843422023392,0.0071267381715205,0.0032489320205031,-0.0002022856850762,-1.0430471300829303e-06,22065101238323.344,13.953282175462418,58.74160074401536,307876337121088.4,0.0016437910682031,0.0010647587107296
963,963,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,8412.66,4.20633,1750.0,0.1255408402294688,0.0071080297407297,0.0032394161002673,-0.0002022791382671,7.272511993383995e-07,22046206720958.09,13.988239188304508,58.835274620808434,308367300419767.94,0.0016423834771593,0.0010638469495855
964,964,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,8160.44,4.080220000000001,1750.0,0.1253386147478181,0.0075891708919052,0.003237577122224,-0.0002246320998095,1.6823711506836102e-06,21385239291017.97,14.017259169517004,57.18596402608412,299722937681143.25,0.0015931431702161,0.0010319517490634
965,965,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,8426.31,4.213154999999999,1750.0,0.1251782744213937,0.0070540651971885,0.0031591248012627,-0.0002027123398259,2.659376991230958e-06,22081977894610.777,14.030445177772686,59.116288491478045,309840149645633.94,0.0016450483339898,0.0010655730993244
966,966,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,8422.13,4.2110650000000005,1750.0,0.1271337122504837,0.0071453856933355,0.0031381140793814,-0.000204264046953,1.6923360901626563e-06,22071023791616.76,13.80606616801001,58.13658381445065,304705323838996.06,0.0016442322825941,0.0010650445054849
967,967,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,8424.48,4.212239999999998,1750.0,0.1258291477127977,0.0071372753684911,0.0031560019387204,-0.0002050833371981,8.41135385198229e-07,22077182198802.387,13.965901662039265,58.833951286404144,308360364562657.5,0.0016446910674697,0.0010653416814473
968,968,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,8428.1,4.214049999999999,1750.0,0.1267432547573844,0.0071047998349562,0.0057139119307564,-0.0002033001925165,-6.708947543376315e-07,22086668766467.074,13.869867117501265,58.45191399553808,306358031628829.7,0.0016453977914056,0.0010657994588872
969,969,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,8419.31,4.209654999999999,1750.0,0.1273631746607043,0.007077064178054,0.0032373086861534,-0.0002055662100822,-1.666715533634567e-07,22063633702994.004,13.796218429677236,58.07565895080913,304386004589605.75,0.0016436817407434,0.0010646878943301
970,970,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,8433.34,4.216670000000001,1750.0,0.1268897585654326,0.0070823129960099,0.0032501093815888,-0.0002030571013456,-3.288059575250208e-07,22100400704191.613,13.83707144626993,58.35328426773247,305841093735693.8,0.0016464207840644,0.0010664620980543
971,971,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,8440.73,4.220364999999999,1750.0,0.1263389319298471,0.0070937208681117,0.0032608656045547,-0.0002040484785811,-2.364041448710913e-06,22119766929341.312,13.899984124281914,58.65987482915214,307447995451858.2,0.0016478635160773,0.0010673966216126
972,972,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,8422.59,4.211294999999998,1750.0,0.1250205894741975,0.0070603938592343,0.0032497254429957,-0.0002032289256279,7.089808574139648e-07,22072229267065.863,14.047677937999095,59.15643822858971,310050582351616.75,0.0016443220872931,0.0010651026760988
973,973,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,8414.42,4.207209999999999,1750.0,0.1262508235064092,0.0071459149047486,0.0032352414134811,-0.0002092239080304,6.636047296800698e-07,22050818974850.293,13.908130458811774,58.51375508359382,306682152991425.2,0.001642727077747,0.0010640695154127
974,974,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,8422.98,4.211490000000001,1750.0,0.124806715914608,0.0071612887481179,0.0032353085382623,-0.0002023089395329,9.093280288874514e-07,22073251300598.8,14.083323265113432,59.31309275131075,310871639660881.9,0.0016443982260597,0.0010651519946628
975,975,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,8430.63,4.215314999999998,1750.0,0.1249112304125833,0.0071928158127604,0.0032427662163505,-0.0002102050338516,-8.602471062193352e-07,22093298881437.12,14.0625071266095,59.27937900125481,310694939234840.25,0.0016458917172504,0.0010661193972637
976,976,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,8435.88,4.21794,1750.0,0.1263047954947,0.0071108027587827,0.0032352412314146,-0.0001993920594548,8.512255284395692e-07,22107057025149.69,13.908510289044903,58.67073633140771,307504922731464.3,0.0016469166621852,0.0010667833010094
977,977,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,8435.53,4.217764999999999,1750.0,0.1255775804784389,0.0070687369172786,0.0032270908075448,-0.0001978840101108,-7.426690077897693e-07,22106139815568.86,13.983898257614523,58.97524932599146,309100935509304.06,0.0016468483325229,0.0010667390407597
978,978,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,8418.25,4.209124999999998,1750.0,0.1250335895844182,0.0070544767738087,0.0032266223996813,-0.0002115295709552,4.3796347948871705e-07,22060855868263.477,14.053900420063462,59.15506229250419,310043370798700.94,0.0016434747994804,0.0010645538490024
979,979,0.01,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,8415.33,4.207665,1750.0,0.1261103447815139,0.0069901698268466,0.0033068576189735,-0.0001969290425369,1.3506744897664504e-06,22053203719760.48,13.944681672616454,58.675875949587095,307531860485955.6,0.001642904734869,0.0010641845920619
980,980,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9105.95,4.552975,2000.0,0.1514869008385221,0.0070202018462336,0.003262175233236,-0.0002042331300062,-9.097884294805e-07,22024357698852.297,13.2518427572946,60.33731514307628,291873030556831.5,0.0018771255369477,0.0011614200955978
981,981,0.01,2000.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,9076.79,4.538394999999998,2000.0,0.1813789574177371,0.0089833989279496,0.0031173606042871,-0.0001963620445636,6.278296325827788e-07,21953829058732.54,11.06609830913648,50.22045128364344,242934165654050.1,0.0018711144144775,0.0011577008779448
982,982,0.01,2000.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9086.65,4.543325000000001,2000.0,0.1512880873479639,0.0074112147319607,0.0032505008795135,-0.0001973348373888,5.311776900581385e-07,21977677220309.38,13.256985460880756,60.22997883377873,291353806693303.94,0.001873146981952,0.0011589584734887
983,983,0.01,2000.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9091.31,4.545655000000001,2000.0,0.1508004788674748,0.0089648507787383,0.0032530185940309,-0.0001909457426975,3.551747412754862e-07,21988948258133.727,13.31992107399679,60.54488673205561,292877128080714.06,0.0018741076071478,0.0011595528340601
984,984,0.01,2000.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9084.53,4.542264999999998,2000.0,0.1494298644899186,0.0105303689715293,0.0032586800082034,-0.0001842198002993,-3.174868217632011e-07,21972549623702.59,13.432434326179616,61.02072379113756,295178920995366.75,0.0018727099593307,0.0011586880776922
985,985,0.01,2000.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8904.09,4.452044999999997,2000.0,0.152279666083325,0.0229963315061147,0.0032491991054763,-9.7683502319638e-05,1.4844269653807178e-06,21536123429491.027,13.181865804427147,58.68268510506739,283868997190434.0,0.0018355135622621,0.0011356738241492
986,986,0.01,2000.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9086.28,4.543139999999997,2000.0,0.1505435709763105,0.0070703103160544,0.0032563937167969,-0.0001975776527378,8.617899202000259e-07,21976782309580.83,13.33379043067753,60.57903706707968,293042325384478.2,0.001873070709136,0.0011589112817695
987,987,0.01,2000.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9109.17,4.554584999999999,2000.0,0.1523827470041851,0.007052708204118,0.0032498145098873,-0.0001982661827676,-5.17007960698948e-07,22032145840868.26,13.175434165182551,60.00571038135328,290268940508713.4,0.0018777893165895,0.0011618307911
988,988,0.01,2000.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9090.07,4.545035,2000.0,0.1541333054105007,0.0070578025214701,0.0032486050764636,-0.0002024345630661,2.3073119420988376e-06,21985949097854.285,13.025346454296518,59.203189862696455,286386863632919.7,0.0018738519901429,0.0011593946780282
989,989,0.01,2000.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9086.18,4.543089999999999,2000.0,0.1644434757304134,0.0071504817604922,0.0032703167700775,-0.0002018901690545,5.364824000012942e-07,21976540441816.36,12.219932083612736,55.51103987094324,268526622340976.1,0.0018730500948614,0.0011588985272508
990,990,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9108.41,4.554205,2000.0,0.1535807960194824,0.0071239851482335,0.0032560852611151,-0.0001988274265305,1.2577527503026463e-06,22030307645858.28,13.07066256333343,59.530928722816085,287972252941468.2,0.0018776326481026,0.0011617338567579
991,991,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9094.56,4.547279999999998,2000.0,0.1578292902569182,0.0070650385026764,0.0032598754210759,-0.0001977552722045,4.066773717826504e-07,21996808960479.04,12.71165427437755,57.80864082153254,279640934452288.25,0.001874777571072,0.0011599673559179
992,992,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9107.05,4.553524999999998,2000.0,0.1671592718411261,0.0071090212643074,0.0032517564969872,-0.0001965553804622,-6.9994726199254405e-09,22027018244261.48,12.00701869044144,54.67472031435659,264481047510275.25,0.0018773522939682,0.0011615603953035
993,993,0.01,2000.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7446.71,3.723355,2000.0,1.630589748871469,0.0070422862553006,0.0032526261371784,-0.000198216023656,5.4675166717725154e-08,18011191003642.7,1.2299624302221717,4.579161290226838,22151030088391.406,0.0015350852472552,0.0009497920195135
994,994,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9091.2,4.5456,2000.0,0.1519167091814665,0.0071596690981313,0.0032501833331524,-0.0002006570816559,-3.000564839448207e-07,21988682203592.805,13.206899994531131,60.036665247208056,290418680192789.1,0.0018740849314458,0.0011595388040895
995,995,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9081.16,4.54058,2000.0,0.1521455662100447,0.0071696387022216,0.0032552614095575,-0.0001995380101957,-5.534320479534648e-07,21964398680039.92,13.198253755408198,59.9278541424912,289892322219839.5,0.001872015258277,0.001158258250412
996,996,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9076.47,4.538234999999999,2000.0,0.1507807392375479,0.007076091628729,0.0032571725470731,-0.00019467169816,9.418623231701164e-07,21953055081886.22,13.303544279706507,60.38151417370168,292086836971414.25,0.0018710484487988,0.001157660063485
997,997,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9101.11,4.550554999999999,2000.0,0.1503497643546734,0.0071192088896717,0.003271217996718,-0.0002000649847306,1.0308785674978433e-08,22012651299051.89,13.359696516957143,60.78395009639998,294033562510731.8,0.0018761278060576,0.0011608027768927
998,998,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9111.2,4.555599999999999,2000.0,0.1582007709613435,0.0070760748986879,0.0032518882984145,-0.000195416891386,3.0192760888644164e-07,22037055756487.016,12.68338717940288,57.78417097508652,279522565111151.1,0.0018782077863636,0.0011620897078296
999,999,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9093.54,4.54677,2000.0,0.1709799427651887,0.007067421340598,0.0032474783744265,-0.0002060616422645,1.01248005754147e-06,21994341909281.44,11.742566604564583,53.39161858283656,258274228562441.38,0.0018745673054712,0.0011598372598271
1000,1000,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9096.24,4.548120000000001,2000.0,0.1909069210591155,0.0070790237216826,0.0032482954290543,-0.0002029870525085,5.827175635090588e-07,22000872338922.15,10.51072818003924,47.80038059413014,231227423903359.72,0.0018751238908851,0.001160181631832
1001,1001,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5361.7,2.680850000000001,2000.0,1.944288086203785,0.0069767233928419,0.0032602960115817,-0.000203256436427,-1.2112233047181118e-06,12968223927644.703,1.029262371881724,2.759249298149383,13347469187234.545,0.0011052755606446,0.0006838590291586
1002,1002,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,9094.22,4.547110000000002,2000.0,0.1518038081724375,0.0070556557518744,0.003248578485131,-0.0002008361424054,-4.59453664927595e-07,21995986610079.844,13.239170974653724,60.19382061132059,291178896524639.8,0.0018747074825384,0.0011599239905543
1003,1003,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,9117.54,4.558769999999998,2000.0,0.1516484387892387,0.0070750348518547,0.0032511833288456,-0.0001968680546243,9.880221651881137e-07,22052390172754.49,13.242038744002317,60.367476136709584,292018929998917.6,0.0018795147313726,0.0011628983443152
1004,1004,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,9099.42,4.549709999999999,2000.0,0.1506887074924475,0.0071136797610097,0.003256114209107,-0.0002007592569873,-1.5636698999635165e-07,22008563733832.324,13.326906842458452,60.63039446248371,293290759352786.75,0.001875779424817,0.0011605872255267
1005,1005,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,9116.58,4.558289999999997,2000.0,0.151293554714839,0.0071523641566198,0.0032599003845983,-0.0002024894949928,-9.353541130105256e-07,22050068242215.57,13.27373477478361,60.50648696832007,292691374780495.4,0.0018793168343365,0.0011627759009357
1006,1006,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,9113.21,4.556605,2000.0,0.152439996270632,0.0070509397883883,0.0032572655700439,-0.0001939757257821,8.21203212788181e-08,22041917298552.89,13.170468254215214,60.01253216521936,290301939900981.2,0.0018786221332829,0.0011623460736555
1007,1007,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,9095.25,4.547625000000002,2000.0,0.1545601172558758,0.0071176254835862,0.0032520212656329,-0.0001980969233736,-3.7511800670892963e-07,21998477848053.887,12.991730754279486,59.08050264499748,285793381971439.06,0.0018749198095667,0.0011600553620969
1008,1008,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,9093.11,4.546555000000001,2000.0,0.1563453024199816,0.0070465703381175,0.0032547061253222,-0.0001917768309804,-5.998789477489946e-07,21993301877894.203,12.84465566636072,58.404330101560646,282522495141883.75,0.0018744786640904,0.0011597824153967
1009,1009,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,9102.98,4.551489999999999,2000.0,0.1887445907281403,0.0071721694613772,0.0032561947412657,-0.0001961852663075,1.5439905911234782e-06,22017174226247.51,10.635578264371638,48.4145795295528,234198522372383.6,0.0018765132929924,0.0011610412863924
1010,1010,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,9109.98,4.554989999999998,2000.0,0.1497183883547518,0.0070954186784509,0.0032516886389781,-0.0002035479060866,-1.3926843807894016e-06,22034104969760.48,13.417188492836472,61.11922576990889,295655410063394.6,0.0018779562922136,0.0011619341027015
1011,1011,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,9097.53,4.548765,2000.0,0.1514709971383194,0.0071185997680367,0.0032593212338417,-0.0001983215751683,4.679648367935669e-07,22003992433083.84,13.240487118179496,60.23096923785827,291358597629716.8,0.0018753898150273,0.0011603461651233
1012,1012,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,9115.08,4.557539999999998,2000.0,0.1494972142227834,0.0071050426816356,0.0032450746523229,-0.0002030501878987,3.011856778741575e-07,22046440225748.496,13.43759598920215,61.25027215384558,296289327981890.3,0.0018790076202177,0.0011625845831552
1013,1013,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,8805.04,4.402519999999998,2000.0,0.1511514444239583,0.007538476459268,0.0032619766473265,-0.0002135682611235,-6.236428299388496e-07,21296553408782.438,13.283380941002513,58.478721422789725,282882352393118.25,0.0018150951232816,0.0011230404733765
1014,1014,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,9108.18,4.55409,2000.0,0.1500205708701287,0.0070859929084937,0.0031579678890265,-0.0002026535976416,1.932156945801984e-06,22029751350000.004,13.384421630272438,60.95498381070061,294860913353273.75,0.001877585235271,0.0011617045213649
1015,1015,0.01,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,9084.5,4.542250000000001,2000.0,0.1514366305313046,0.0070480427871699,0.0031560299448612,-0.0001970515159303,8.055614987035897e-07,21972477063373.258,13.256605462065655,60.21434571548847,291278183745852.5,0.0018727037750483,0.0011586842513366
