X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
10,812	99,335	-367,57	-9,448e-005
10,845	99,336	-365,14	-7,9492e-005
13,317	99,438	-395,45	-2,9343e-004
11,144	99,347	-399,18	-3,1607e-004
11,101	99,346	-396,71	-2,9722e-004
13,284	99,436	-374,15	-1,4419e-004
10,849	99,336	-373,13	-1,3005e-004
10,902	99,338	-370,37	-1,1241e-004
13,187	99,432	-390,32	-2,5529e-004
11,044	99,343	-394,23	-2,7842e-004
10,998	99,342	-391,7	-2,5953e-004
13,393	99,441	-379,2	-1,7804e-004
11,011	99,342	-378,12	-1,6359e-004
10,844	99,336	-375,64	-1,4658e-004
13,31	99,438	-384,7	-2,1558e-004
10,924	99,339	-389,05	-2,4001e-004
11,018	99,342	-386,26	-2,2012e-004
11,215	99,35	-383,29	-1,9966e-004
11,125	99,347	-380,65	-1,8115e-004
10,816	99,335	-269,44	2,6181e-004
12,529	99,403	-271,65	2,5259e-004
10,215	99,313	-271,72	2,6203e-004
11,368	99,356	-506,03	-1,3313e-003
12,372	99,397	-500,74	-1,2713e-003
10,255	99,315	-501,25	-1,2776e-003
13,775	99,459	-496,38	-1,2235e-003
11,088	99,345	-498,9	-1,2512e-003
11,326	99,354	-496,44	-1,2241e-003
13,49	99,446	-491,92	-1,1756e-003
11,896	99,377	-494,43	-1,2023e-003
13,029	99,425	-486,72	-1,1205e-003
11,041	99,343	-491,98	-1,1759e-003
10,277	99,316	-489,69	-1,1515e-003
10,613	99,328	-487,45	-1,1278e-003
11,006	99,342	-484,7	-1,0989e-003
11,635	99,366	-481,45	-1,0653e-003
12,69	99,41	-275,99	2,471e-004
10,749	99,332	-275,84	2,5545e-004
11,51	99,361	-277,9	2,4973e-004
12,783	99,414	-279,63	2,4181e-004
9,2082	99,28	-496,96	-1,2304e-003
8,6824	99,264	-492,2	-1,1788e-003
8,2542	99,252	-487,67	-1,1305e-003
9,2188	99,28	-482,19	-1,0726e-003
9,0033	99,274	-477,05	-1,0196e-003
11,059	99,344	-476,91	-1,0185e-003
8,4085	99,256	-473,15	-9,7981e-004
10,215	99,313	-475,03	-9,9905e-004
8,6968	99,264	-468,7	-9,3482e-004
10,465	99,322	-473,01	-9,7863e-004
10,476	99,323	-470,29	-9,5122e-004
9,1537	99,278	-463,64	-8,8446e-004
10,515	99,324	-467,85	-9,2687e-004
10,514	99,324	-465,72	-9,0564e-004
9,1673	99,279	-458,31	-8,3201e-004
10,932	99,339	-463,1	-8,7997e-004
10,884	99,338	-459,54	-8,4515e-004
9,264	99,282	-453,17	-7,8229e-004
10,48	99,323	-456,83	-8,1844e-004
10,481	99,323	-455,17	-8,024e-004
9,7061	99,296	-448,1	-7,3428e-004
10,983	99,341	-452,75	-7,7962e-004
9,6095	99,293	-442,74	-6,8398e-004
9,5296	99,29	-437,57	-6,3628e-004
9,4444	99,288	-432,65	-5,9183e-004
9,3507	99,285	-427,67	-5,4753e-004
9,2585	99,282	-422,65	-5,0386e-004
9,1836	99,279	-417,72	-4,6182e-004
9,1116	99,277	-412,8	-4,2067e-004
9,0358	99,275	-407,84	-3,802e-004
8,9557	99,272	-402,89	-3,4066e-004
8,87	99,27	-397,96	-3,0216e-004
8,7805	99,267	-392,96	-2,6423e-004
8,8282	99,268	-387,64	-2,2512e-004
8,8321	99,268	-382,2	-1,8649e-004
8,5758	99,261	-377,09	-1,5085e-004
8,4621	99,258	-371,86	-1,1596e-004
8,5481	99,26	-366,67	-8,3072e-005
8,2503	99,252	-362,12	-5,4524e-005
8,6453	99,263	-357,62	-2,8746e-005
9,0893	99,276	-352,33	4,1443e-008
8,5453	99,26	-347,38	2,8165e-005
8,9512	99,272	-342,84	5,0598e-005
9,3905	99,286	-337,42	7,5928e-005
8,8726	99,27	-332,15	1,0178e-004
8,7582	99,266	-327,52	1,2222e-004
8,9859	99,273	-322,81	1,4081e-004
9,0586	99,275	-317,8	1,5962e-004
9,1223	99,277	-312,66	1,7746e-004
8,7869	99,267	-307,6	1,9462e-004
10,444	99,321	-308,54	1,861e-004
8,8443	99,269	-302,68	2,0875e-004
10,074	99,309	-304,22	2,0025e-004
10,065	99,308	-306,02	1,9504e-004
8,9519	99,272	-297,79	2,2124e-004
10,647	99,329	-298,81	2,1271e-004
10,51	99,324	-301,81	2,0532e-004
9,0923	99,276	-292,85	2,3235e-004
10,34	99,318	-294,62	2,2398e-004
10,318	99,317	-296,32	2,2006e-004
9,6503	99,294	-287,61	2,4124e-004
10,809	99,335	-292,18	2,2761e-004
9,1951	99,28	-282,9	2,5107e-004
10,927	99,339	-283,01	2,445e-004
9,1097	99,277	-279,37	2,5672e-004
10,383	99,319	-281,1	2,4963e-004
10,841	99,336	-279,48	2,5025e-004
12,282	99,393	-472,16	-9,7106e-004
12,293	99,393	-467,31	-9,226e-004
12,035	99,383	-295,64	2,1482e-004
11,73	99,37	-305,16	1,9121e-004
12,198	99,389	-456,41	-8,1597e-004
-20,351	99,843	-287,55	4,3035e-005
-17,778	99,675	-284,07	8,0988e-005
-17,679	99,669	-286,71	7,7601e-005
-20,637	99,863	-478,03	-1,1888e-003
-18,75	99,736	-482,19	-1,2152e-003
-17,993	99,688	-479,82	-1,185e-003
-20,162	99,829	-292,32	3,5928e-005
-17,837	99,678	-289,11	7,1138e-005
-17,759	99,674	-291,58	6,7105e-005
-20,496	99,853	-473,25	-1,1403e-003
-18,184	99,7	-477,43	-1,1625e-003
-18,095	99,694	-474,95	-1,137e-003
-19,746	99,801	-297,08	3,0393e-005
-17,332	99,648	-296,43	6,1566e-005
-17,411	99,653	-293,95	6,6277e-005
-20,135	99,828	-468,46	-1,0903e-003
-17,763	99,674	-472,57	-1,1105e-003
-17,674	99,669	-470,09	-1,0853e-003
-19,6	99,791	-301,92	2,0026e-005
-17,264	99,644	-298,81	5,6644e-005
-17,185	99,639	-301,29	5,1259e-005
-20,004	99,819	-463,53	-1,0415e-003
-17,645	99,667	-467,69	-1,0615e-003
-17,891	99,682	-465,11	-1,0385e-003
-19,516	99,786	-307,09	6,6222e-006
-17,108	99,635	-303,75	4,5582e-005
-17,03	99,63	-306,23	3,948e-005
-19,728	99,8	-458,45	-9,906e-004
-17,789	99,676	-462,58	-1,0131e-003
-17,365	99,65	-460,2	-9,8652e-004
-19,66	99,795	-312,19	-1,0823e-005
-17,023	99,63	-308,93	3,148e-005
-16,945	99,625	-311,41	2,4625e-005
-19,588	99,79	-453,59	-9,4358e-004
-17,192	99,64	-457,66	-9,6069e-004
-17,385	99,651	-455,22	-9,3926e-004
-19,733	99,8	-317,04	-2,7982e-005
-17,019	99,63	-316,27	7,5327e-006
-17,096	99,634	-313,79	1,5049e-005
-19,556	99,788	-448,82	-8,9901e-004
-17,418	99,653	-452,91	-9,1771e-004
-17,048	99,631	-450,39	-8,9086e-004
-19,578	99,79	-322,	-4,404e-005
-16,941	99,625	-318,74	-2,984e-007
-17,025	99,63	-321,02	-9,6875e-006
-19,568	99,789	-443,58	-8,5135e-004
-16,983	99,628	-447,94	-8,6747e-004
-16,895	99,623	-445,46	-8,4385e-004
-19,424	99,78	-326,95	-6,1465e-005
-16,947	99,626	-323,5	-1,8192e-005
-16,91	99,623	-325,93	-2,7339e-005
-19,579	99,79	-438,32	-8,0432e-004
-16,973	99,627	-442,68	-8,1915e-004
-16,891	99,622	-440,18	-7,9575e-004
-19,147	99,761	-331,66	-7,7766e-005
-16,833	99,619	-328,41	-3,654e-005
-16,779	99,616	-330,89	-4,636e-005
-19,408	99,778	-433,36	-7,5918e-004
-16,824	99,618	-437,7	-7,7289e-004
-16,604	99,606	-435,04	-7,4716e-004
-18,89	99,745	-336,35	-9,5417e-005
-16,579	99,605	-333,13	-5,3762e-005
-16,52	99,601	-335,62	-6,4254e-005
-19,089	99,757	-428,31	-7,1253e-004
-16,499	99,6	-432,57	-7,2447e-004
-16,783	99,616	-429,66	-7,0189e-004
-18,847	99,742	-341,53	-1,1914e-004
-16,463	99,598	-338,07	-7,4814e-005
-16,398	99,594	-340,54	-8,5798e-005
-18,912	99,746	-423,36	-6,6888e-004
-16,569	99,604	-427,08	-6,7763e-004
-16,919	99,624	-424,91	-6,6247e-004
-18,715	99,733	-347,1	-1,4517e-004
-16,412	99,595	-343,28	-9,9297e-005
-16,337	99,591	-345,84	-1,1122e-004
-18,862	99,743	-418,52	-6,2815e-004
-16,956	99,626	-422,54	-6,4281e-004
-16,188	99,583	-420,4	-6,1736e-004
-18,526	99,721	-352,42	-1,7075e-004
-16,192	99,583	-348,67	-1,2416e-004
-16,124	99,579	-351,22	-1,3684e-004
-18,689	99,732	-413,57	-5,8617e-004
-16,101	99,578	-417,93	-5,9593e-004
-16,014	99,573	-415,45	-5,7469e-004
-18,437	99,716	-357,38	-1,969e-004
-16,08	99,577	-353,7	-1,4978e-004
-16,034	99,574	-356,18	-1,629e-004
-18,516	99,721	-408,62	-5,4507e-004
-15,928	99,568	-412,98	-5,5373e-004
-16,031	99,574	-410,66	-5,3608e-004
-18,346	99,71	-362,34	-2,2423e-004
-15,988	99,572	-358,66	-1,7641e-004
-15,941	99,569	-361,14	-1,9024e-004
-18,343	99,71	-403,67	-5,0486e-004
-15,944	99,569	-408,18	-5,1559e-004
-15,907	99,567	-405,68	-4,9546e-004
-18,402	99,713	-367,44	-2,5541e-004
-15,896	99,567	-363,62	-2,0433e-004
-15,847	99,564	-366,1	-2,1876e-004
-18,305	99,707	-398,55	-4,657e-004
-15,821	99,563	-403,2	-4,7539e-004
-15,496	99,545	-400,6	-4,5209e-004
-18,46	99,717	-372,54	-2,8773e-004
-15,949	99,57	-368,72	-2,3597e-004
-15,9	99,567	-371,21	-2,5098e-004
-18,319	99,708	-393,42	-4,2805e-004
-15,544	99,548	-397,95	-4,3259e-004
-15,804	99,562	-394,78	-4,1158e-004
-18,461	99,717	-377,68	-3,2078e-004
-15,857	99,564	-373,69	-2,6635e-004
-15,8	99,561	-376,32	-2,8282e-004
-18,279	99,706	-388,32	-3,9123e-004
-15,771	99,56	-392,29	-3,9304e-004
-15,775	99,56	-389,79	-3,7501e-004
-18,389	99,713	-383,03	-3,5576e-004
-15,845	99,564	-378,97	-3,0086e-004
-15,997	99,572	-381,89	-3,222e-004
-15,768	99,56	-387,19	-3,5648e-004
-15,88	99,566	-384,59	-3,3945e-004
-9,0096	99,274	-265,53	2,0533e-004
-5,9341	99,195	-268,76	2,3333e-004
-8,6407	99,263	-268,27	2,0733e-004
-13,789	99,46	-264,94	1,5106e-004
-11,287	99,353	-267,89	1,7854e-004
-16,946	99,626	-266,59	1,1156e-004
-13,421	99,443	-267,69	1,5373e-004
-12,847	99,417	-514,36	-1,5229e-003
-16,252	99,586	-511,43	-1,5114e-003
-13,42	99,443	-511,6	-1,4938e-003
-8,1117	99,248	-514,82	-1,4987e-003
-7,1472	99,223	-512,9	-1,4692e-003
-10,742	99,332	-511,74	-1,4775e-003
-5,0902	99,18	-513,24	-1,4617e-003
-17,628	99,666	-490,84	-1,2953e-003
-17,35	99,649	-486,32	-1,2461e-003
-15,385	99,539	-490,11	-1,2701e-003
-15,452	99,543	-487,9	-1,2475e-003
-17,511	99,659	-495,55	-1,344e-003
-15,367	99,538	-492,29	-1,2929e-003
-15,32	99,536	-494,49	-1,316e-003
-17,407	99,653	-500,51	-1,3967e-003
-15,22	99,531	-497,02	-1,3424e-003
-15,266	99,533	-499,33	-1,3679e-003
-17,192	99,64	-505,79	-1,4535e-003
-15,262	99,533	-501,77	-1,3946e-003
-15,48	99,544	-503,92	-1,4202e-003
-14,149	99,477	-508,8	-1,4661e-003
-15,269	99,533	-506,76	-1,4507e-003
-16,614	99,607	-275,36	1,0764e-004
-16,072	99,576	-280,36	1,0767e-004
-14,069	99,473	-278,7	1,3435e-004
-14,503	99,494	-276,84	1,3163e-004
-4,8157	99,175	-508,87	-1,4069e-003
-7,721	99,237	-510,15	-1,4392e-003
-5,155	99,181	-504,06	-1,3524e-003
-8,411	99,256	-507,7	-1,4144e-003
-7,4501	99,23	-504,82	-1,3749e-003
-4,6406	99,172	-499,32	-1,2956e-003
-7,0993	99,221	-502,46	-1,3457e-003
-6,8608	99,216	-500,23	-1,319e-003
-4,4434	99,169	-494,73	-1,2435e-003
-6,6974	99,212	-497,85	-1,2915e-003
-6,5762	99,209	-495,56	-1,2654e-003
-4,4096	99,169	-490,03	-1,1921e-003
-6,5424	99,208	-493,35	-1,2409e-003
-6,6995	99,212	-491,06	-1,217e-003
-4,5923	99,171	-484,85	-1,1379e-003
-6,6995	99,212	-488,56	-1,1903e-003
-6,6835	99,212	-486,14	-1,1645e-003
-4,6241	99,172	-479,82	-1,0852e-003
-6,8661	99,216	-483,46	-1,1374e-003
-6,8057	99,214	-481,02	-1,1114e-003
-4,4414	99,169	-475,	-1,0342e-003
-6,6548	99,211	-478,67	-1,086e-003
-6,6225	99,21	-476,3	-1,0614e-003
-4,4096	99,169	-470,04	-9,8329e-004
-6,5908	99,209	-473,84	-1,0359e-003
-6,9394	99,218	-471,18	-1,0111e-003
-4,4096	99,169	-465,05	-9,3288e-004
-6,9394	99,218	-468,68	-9,8583e-004
-6,5303	99,208	-466,16	-9,577e-004
-4,4096	99,169	-460,05	-8,8313e-004
-6,5303	99,208	-463,67	-9,3279e-004
-6,8407	99,215	-461,25	-9,1093e-004
-4,4096	99,169	-455,05	-8,3408e-004
-6,8407	99,215	-458,75	-8,8626e-004
-6,4335	99,206	-456,34	-8,5986e-004
-4,4096	99,169	-450,06	-7,8562e-004
-6,4335	99,206	-453,84	-8,3555e-004
-6,7715	99,214	-451,29	-8,1327e-004
-4,4096	99,169	-445,06	-7,3794e-004
-6,7715	99,214	-448,79	-7,8938e-004
-6,7776	99,214	-446,12	-7,6402e-004
-4,4096	99,169	-440,07	-6,9106e-004
-6,7776	99,214	-443,62	-7,4052e-004
-6,7159	99,212	-441,26	-7,1804e-004
-4,4096	99,169	-435,07	-6,4503e-004
-6,7159	99,212	-438,77	-6,9494e-004
-6,4975	99,207	-436,48	-6,7228e-004
-4,4096	99,169	-430,08	-5,9991e-004
-6,4975	99,207	-433,98	-6,4961e-004
-6,6961	99,212	-431,67	-6,3022e-004
-4,4096	99,169	-425,08	-5,5564e-004
-6,6961	99,212	-429,17	-6,0797e-004
-7,0799	99,221	-426,23	-5,8494e-004
-4,4096	99,169	-420,08	-5,1228e-004
-7,0799	99,221	-423,73	-5,6315e-004
-6,6557	99,211	-420,91	-5,3547e-004
-4,4096	99,169	-415,09	-4,6983e-004
-6,6557	99,211	-418,41	-5,1413e-004
-6,6059	99,21	-415,79	-4,9161e-004
-4,4096	99,169	-410,09	-4,2829e-004
-6,6059	99,21	-413,29	-4,7076e-004
-6,6312	99,21	-410,78	-4,5017e-004
-4,4096	99,169	-405,1	-3,877e-004
-6,6312	99,21	-408,28	-4,2978e-004
-6,5288	99,208	-405,88	-4,0961e-004
-4,4096	99,169	-400,1	-3,4807e-004
-6,5288	99,208	-403,38	-3,8965e-004
-6,2372	99,202	-401,44	-3,7205e-004
-4,4096	99,169	-395,1	-3,0944e-004
-6,2372	99,202	-398,94	-3,5252e-004
-6,4474	99,206	-396,63	-3,3635e-004
-4,4096	99,169	-390,11	-2,7181e-004
-6,4474	99,206	-394,13	-3,1724e-004
-6,4054	99,205	-391,68	-2,9856e-004
-4,4096	99,169	-385,11	-2,3531e-004
-6,4054	99,205	-389,18	-2,8002e-004
-6,6	99,21	-386,71	-2,6362e-004
-4,4096	99,169	-380,12	-1,9993e-004
-6,6	99,21	-384,22	-2,4574e-004
-6,6369	99,211	-381,5	-2,2685e-004
-4,4096	99,169	-375,12	-1,6574e-004
-6,6369	99,211	-379,	-2,0947e-004
-6,5996	99,21	-376,26	-1,9056e-004
-4,4096	99,169	-370,13	-1,3281e-004
-6,5996	99,21	-373,76	-1,7379e-004
-6,6331	99,21	-371,29	-1,579e-004
-4,4096	99,169	-365,13	-1,011e-004
-6,6331	99,21	-368,79	-1,4174e-004
-6,6799	99,212	-366,27	-1,2628e-004
-4,4096	99,169	-360,13	-7,066e-005
-6,6799	99,212	-363,77	-1,1078e-004
-6,7166	99,212	-361,29	-9,6113e-005
-4,4096	99,169	-355,14	-4,1427e-005
-6,7166	99,212	-358,79	-8,1265e-005
-6,7472	99,213	-356,32	-6,7119e-005
-4,4096	99,169	-350,14	-1,3415e-005
-6,7472	99,213	-353,83	-5,295e-005
-6,7607	99,213	-351,44	-3,9688e-005
-4,4096	99,169	-345,15	1,3301e-005
-6,7607	99,213	-348,94	-2,6101e-005
-6,8199	99,215	-346,33	-1,2835e-005
-4,4096	99,169	-340,15	3,8754e-005
-6,8199	99,215	-343,84	1,4215e-007
-6,8483	99,215	-341,39	1,2284e-005
-4,4096	99,169	-335,15	6,2773e-005
-6,8483	99,215	-338,89	2,4694e-005
-6,8956	99,217	-336,41	3,6119e-005
-4,4096	99,169	-330,16	8,5586e-005
-6,8956	99,217	-333,91	4,774e-005
-6,9072	99,217	-331,34	5,9286e-005
-4,4096	99,169	-325,16	1,07e-004
-6,9072	99,217	-328,84	7,0271e-005
-6,9522	99,218	-326,4	8,0249e-005
-4,4096	99,169	-320,17	1,2694e-004
-6,9522	99,218	-323,9	9,0551e-005
-6,984	99,219	-321,41	1,0011e-004
-4,4096	99,169	-315,17	1,4538e-004
-6,984	99,219	-318,91	1,0967e-004
-7,0243	99,22	-316,45	1,1832e-004
-4,4096	99,169	-310,18	1,6227e-004
-7,0243	99,22	-313,95	1,2709e-004
-7,074	99,221	-311,53	1,3476e-004
-4,4096	99,169	-305,18	1,7771e-004
-7,074	99,221	-309,03	1,4289e-004
-7,0111	99,219	-306,54	1,5112e-004
-4,4096	99,169	-300,18	1,9163e-004
-7,0111	99,219	-304,04	1,5846e-004
-7,1678	99,223	-301,3	1,6456e-004
-4,4096	99,169	-295,19	2,0407e-004
-7,1678	99,223	-298,81	1,711e-004
-6,4978	99,207	-296,1	1,8403e-004
-4,4096	99,169	-290,19	2,1509e-004
-6,4978	99,207	-293,61	1,8987e-004
-6,484	99,207	-291,15	1,9547e-004
-4,4096	99,169	-285,2	2,2469e-004
-6,484	99,207	-288,65	2,0049e-004
-6,88	99,216	-285,99	2,0191e-004
-5,2523	99,182	-279,97	2,2635e-004
-6,88	99,216	-283,49	2,0621e-004
-5,8004	99,193	-274,42	2,29e-004
-8,7257	99,265	-278,46	1,9548e-004
-9,16	99,279	-276,59	1,934e-004
-7,7225	99,237	-280,76	2,0249e-004
-8,2126	99,25	-271,12	2,0924e-004
-8,8656	99,269	-273,78	1,9982e-004
-17,209	99,641	-270,72	1,0514e-004
-14,445	99,491	-269,54	1,4007e-004
-13,684	99,455	-271,82	1,4713e-004
-14,337	99,486	-274,48	1,3643e-004
-16,297	99,589	-481,59	-1,1892e-003
-15,157	99,527	-485,54	-1,2207e-003
-14,848	99,512	-483,04	-1,1924e-003
-15,264	99,533	-285,63	1,0897e-004
-13,36	99,44	-281,34	1,3899e-004
-12,357	99,396	-283,63	1,4711e-004
-13,747	99,458	-285,11	1,2813e-004
-15,085	99,524	-290,74	1,0134e-004
-13,647	99,453	-287,75	1,2451e-004
-13,628	99,452	-289,94	1,2042e-004
-15,449	99,543	-476,74	-1,1331e-003
-14,09	99,474	-480,67	-1,1621e-003
-13,895	99,465	-478,27	-1,136e-003
-14,928	99,516	-295,69	9,238e-005
-14,771	99,508	-300,64	8,2067e-005
-12,388	99,397	-299,04	1,1433e-004
-13,483	99,446	-296,88	1,0681e-004
-13,549	99,449	-292,42	1,162e-004
-13,562	99,449	-294,41	1,1162e-004
-15,271	99,533	-471,79	-1,082e-003
-13,806	99,461	-475,79	-1,1102e-003
-13,86	99,463	-473,78	-1,0903e-003
-15,429	99,542	-466,74	-1,0334e-003
-12,326	99,395	-469,57	-1,0356e-003
-13,771	99,459	-471,31	-1,0648e-003
-13,651	99,453	-467,81	-1,029e-003
-14,614	99,5	-305,59	7,0336e-005
-12,153	99,387	-304,26	1,0309e-004
-12,309	99,394	-301,52	1,0883e-004
-15,251	99,532	-461,79	-9,8356e-004
-13,897	99,465	-465,24	-1,0057e-003
-13,877	99,464	-463,51	-9,8862e-004
-14,458	99,492	-310,54	5,7148e-005
-12,137	99,387	-309,23	8,8461e-005
-12,074	99,384	-306,73	9,6807e-005
-15,021	99,52	-456,98	-9,3521e-004
-12,05	99,383	-459,68	-9,3595e-004
-13,453	99,444	-461,14	-9,6188e-004
-13,326	99,438	-458,11	-9,3146e-004
-14,844	99,511	-452,03	-8,8661e-004
-13,519	99,447	-455,67	-9,0972e-004
-13,541	99,448	-453,92	-8,9319e-004
-14,302	99,484	-315,49	4,2526e-005
-14,309	99,485	-320,24	2,5364e-005
-11,891	99,377	-319,06	5,7687e-005
-11,932	99,378	-316,6	6,6149e-005
-12,01	99,381	-314,13	7,3897e-005
-12,059	99,384	-311,7	8,1431e-005
-14,387	99,489	-447,04	-8,3578e-004
-11,804	99,373	-449,77	-8,3875e-004
-11,81	99,373	-447,09	-8,1366e-004
-13,172	99,431	-451,41	-8,6611e-004
-14,355	99,487	-324,96	6,6013e-006
-11,944	99,379	-323,83	3,8851e-005
-11,976	99,38	-321,34	4,8202e-005
-14,216	99,48	-442,06	-7,8834e-004
-11,722	99,37	-444,62	-7,8977e-004
-11,661	99,367	-442,26	-7,6743e-004
-14,264	99,483	-329,88	-1,2667e-005
-11,862	99,375	-328,71	1,9728e-005
-11,906	99,377	-326,26	2,9408e-005
-13,914	99,466	-436,9	-7,388e-004
-11,578	99,364	-439,76	-7,4374e-004
-11,36	99,356	-437,47	-7,21e-004
-14,151	99,477	-334,85	-3,3306e-005
-11,796	99,373	-333,76	-1,7219e-006
-11,807	99,373	-331,19	9,6555e-006
-13,978	99,469	-431,34	-6,9e-004
-11,14	99,347	-434,81	-6,9508e-004
-11,338	99,355	-432,5	-6,7619e-004
-14,027	99,471	-339,82	-5,5077e-005
-11,69	99,369	-338,74	-2,3702e-005
-11,737	99,37	-336,26	-1,2515e-005
-13,888	99,464	-344,85	-7,8301e-005
-11,597	99,365	-343,66	-4,6874e-005
-11,625	99,366	-341,21	-3,5012e-005
-14,612	99,5	-426,26	-6,5189e-004
-11,623	99,366	-429,6	-6,5312e-004
-12,006	99,381	-426,66	-6,3089e-004
-14,194	99,479	-421,95	-6,1111e-004
-12,356	99,396	-424,49	-6,1536e-004
-13,745	99,458	-349,96	-1,033e-004
-11,462	99,36	-348,82	-7,216e-005
-11,522	99,362	-346,21	-5,9138e-005
-13,339	99,439	-417,33	-5,6419e-004
-11,588	99,364	-422,34	-5,8998e-004
-11,164	99,348	-419,52	-5,6207e-004
-13,631	99,452	-354,98	-1,2942e-004
-11,381	99,356	-353,76	-9,8215e-005
-11,395	99,357	-351,37	-8,517e-005
-13,355	99,44	-412,54	-5,2493e-004
-11,077	99,345	-417,04	-5,4048e-004
-11,027	99,343	-414,42	-5,1824e-004
-13,538	99,448	-359,94	-1,5666e-004
-11,304	99,353	-358,7	-1,2541e-004
-11,335	99,355	-356,24	-1,116e-004
-13,421	99,443	-407,72	-4,8677e-004
-11,13	99,347	-412,11	-5,0018e-004
-11,156	99,348	-409,59	-4,7996e-004
-13,442	99,444	-364,9	-1,8513e-004
-11,221	99,35	-363,66	-1,5395e-004
-11,258	99,352	-361,18	-1,3946e-004
-13,058	99,426	-402,61	-4,4303e-004
-11,118	99,346	-407,09	-4,5952e-004
-11,016	99,342	-404,69	-4,3945e-004
-13,344	99,439	-369,87	-2,1487e-004
-11,125	99,347	-368,66	-1,8386e-004
-11,172	99,348	-366,14	-1,6859e-004
-12,994	99,423	-396,83	-3,9816e-004
-10,691	99,33	-402,08	-4,1597e-004
-10,399	99,32	-400,15	-3,9813e-004
-10,61	99,327	-397,83	-3,8234e-004
-13,239	99,434	-374,99	-2,4664e-004
-11,043	99,343	-373,62	-2,1485e-004
-11,076	99,345	-371,15	-1,9914e-004
-13,259	99,435	-391,15	-3,588e-004
-10,87	99,337	-394,65	-3,6083e-004
-10,828	99,335	-392,2	-3,4218e-004
-13,335	99,439	-380,53	-2,8473e-004
-11,023	99,343	-379,	-2,5046e-004
-10,986	99,341	-376,26	-2,3164e-004
-13,376	99,441	-386,05	-3,2343e-004
-10,832	99,336	-389,7	-3,239e-004
-11,027	99,343	-387,24	-3,08e-004
-11,139	99,347	-384,63	-2,9061e-004
-11,176	99,348	-381,91	-2,7196e-004
-11,571	99,364	-273,3	1,7046e-004
-12,436	99,399	-506,94	-1,4326e-003
-10,355	99,318	-506,1	-1,4087e-003
-13,191	99,432	-489,34	-1,2451e-003
-13,076	99,427	-493,75	-1,2912e-003
-10,9	99,338	-492,87	-1,2655e-003
-11,057	99,344	-490,57	-1,2421e-003
-11,124	99,346	-488,36	-1,2191e-003
-11,108	99,346	-485,94	-1,1935e-003
-12,949	99,422	-484,62	-1,1938e-003
-13,075	99,427	-498,27	-1,3401e-003
-10,973	99,341	-497,36	-1,3149e-003
-10,852	99,336	-495,07	-1,289e-003
-13,339	99,439	-502,74	-1,3915e-003
-11,258	99,352	-501,91	-1,3673e-003
-11,019	99,343	-499,68	-1,3407e-003
-11,476	99,36	-504,06	-1,3931e-003
-11,79	99,373	-277,82	1,6239e-004
-10,353	99,318	-281,98	1,7265e-004
-9,1556	99,278	-501,	-1,3425e-003
-8,796	99,267	-496,48	-1,2899e-003
-8,8319	99,268	-491,89	-1,2403e-003
-8,9729	99,273	-487,17	-1,1909e-003
-8,8965	99,27	-482,31	-1,1394e-003
-10,799	99,334	-483,44	-1,1651e-003
-8,8039	99,268	-477,51	-1,089e-003
-10,739	99,332	-481,	-1,1393e-003
-10,544	99,325	-478,6	-1,1131e-003
-9,1201	99,277	-472,48	-1,0399e-003
-10,512	99,324	-476,23	-1,0886e-003
-10,566	99,326	-474,22	-1,0686e-003
-9,0596	99,275	-467,3	-9,8733e-004
-10,914	99,339	-471,56	-1,0443e-003
-10,794	99,334	-468,06	-1,0083e-003
-8,9609	99,272	-462,36	-9,3748e-004
-10,385	99,319	-465,55	-9,8008e-004
-10,365	99,319	-463,82	-9,6286e-004
-8,8642	99,269	-457,53	-8,8942e-004
-10,675	99,33	-461,4	-9,4151e-004
-10,548	99,325	-458,37	-9,1092e-004
-8,795	99,267	-452,57	-8,4086e-004
-10,141	99,311	-455,96	-8,8422e-004
-10,163	99,312	-454,21	-8,6754e-004
-9,139	99,278	-447,35	-7,9377e-004
-10,501	99,324	-451,66	-8,4585e-004
-9,0834	99,276	-442,32	-7,4621e-004
-8,8034	99,268	-437,68	-7,0115e-004
-8,7837	99,267	-433,08	-6,5934e-004
-9,3659	99,285	-427,82	-6,1759e-004
-9,3255	99,284	-422,05	-5,6724e-004
-8,8516	99,269	-416,61	-5,1693e-004
-8,8271	99,268	-411,48	-4,7414e-004
-8,75	99,266	-406,56	-4,3363e-004
-8,3561	99,255	-402,23	-3,9574e-004
-8,2747	99,252	-397,97	-3,6197e-004
-8,4429	99,257	-393,2	-3,2726e-004
-8,5955	99,261	-388,28	-2,9244e-004
-8,827	99,268	-383,1	-2,5741e-004
-8,8265	99,268	-377,64	-2,1976e-004
-8,8227	99,268	-372,42	-1,8506e-004
-8,903	99,271	-367,42	-1,5385e-004
-8,9865	99,273	-362,42	-1,239e-004
-9,0538	99,275	-357,48	-9,544e-005
-9,0978	99,277	-352,62	-6,833e-005
-9,1706	99,279	-347,63	-4,2012e-005
-9,2581	99,282	-342,58	-1,6775e-005
-9,3337	99,284	-337,65	6,5266e-006
-9,3927	99,286	-332,59	2,9392e-005
-9,4493	99,288	-327,57	5,065e-005
-9,526	99,29	-322,64	6,995e-005
-9,5981	99,293	-317,69	8,7889e-005
-9,6881	99,296	-312,81	1,0407e-004
-9,675	99,295	-307,9	1,1998e-004
