X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
-21,576	99,93	-475,34	-9,9619e-004
-21,244	99,906	-472,95	-9,7524e-004
-22,342	99,988	-480,39	-1,0413e-003
-22,333	99,987	-477,94	-1,0217e-003
-21,393	99,917	-480,23	-1,0339e-003
-21,585	99,931	-477,83	-1,016e-003
-22,369	99,99	-487,53	-1,099e-003
-22,352	99,989	-482,89	-1,0614e-003
-21,403	99,918	-482,72	-1,054e-003
-20,003	99,819	-486,85	-1,0788e-003
-19,708	99,799	-484,5	-1,0578e-003
-22,388	99,991	-492,52	-1,1401e-003
-20,012	99,819	-489,35	-1,0994e-003
-19,995	99,818	-491,52	-1,1173e-003
-22,407	99,993	-497,52	-1,182e-003
-20,004	99,819	-494,02	-1,1383e-003
-19,905	99,812	-496,55	-1,159e-003
-22,427	99,994	-502,51	-1,2247e-003
-19,915	99,813	-499,05	-1,1804e-003
-19,911	99,812	-501,48	-1,2014e-003
-22,448	99,996	-507,51	-1,2686e-003
-19,921	99,813	-503,98	-1,2233e-003
-19,71	99,799	-506,82	-1,2473e-003
-22,468	99,998	-512,51	-1,3139e-003
-18,992	99,751	-512,12	-1,2916e-003
-19,72	99,799	-509,32	-1,2698e-003
-19,003	99,752	-514,62	-1,315e-003
19,741	99,801	-260,22	1,0732e-004
21,933	99,957	-262,72	9,6729e-005
21,933	99,957	-257,76	9,7917e-005
15,354	99,538	-260,22	1,2639e-004
19,741	99,801	-262,72	1,0657e-004
19,741	99,801	-257,76	1,0775e-004
16,774	99,616	-257,92	1,2073e-004
16,451	99,597	-262,42	1,2103e-004
10,963	99,34	-260,22	1,4375e-004
14,579	99,498	-257,92	1,3003e-004
12,612	99,407	-257,46	1,3804e-004
14,256	99,482	-262,42	1,3032e-004
11,985	99,38	-262,52	1,3931e-004
6,5699	99,209	-260,22	1,5623e-004
10,416	99,32	-257,46	1,4613e-004
7,7903	99,239	-257,35	1,541e-004
9,7885	99,299	-262,52	1,4712e-004
7,3568	99,228	-262,63	1,5393e-004
2,1754	99,143	-257,76	1,5929e-004
5,5933	99,189	-257,35	1,5841e-004
5,1597	99,181	-262,63	1,5779e-004
20,252	99,836	-520,	-1,2657e-003
22,5	99,999	-517,55	-1,2423e-003
22,225	99,979	-445,74	-6,5926e-004
22,218	99,978	-443,29	-6,416e-004
20,795	99,874	-445,6	-6,5554e-004
20,935	99,884	-442,93	-6,3652e-004
22,203	99,977	-438,32	-6,0637e-004
22,21	99,978	-440,79	-6,2379e-004
20,927	99,883	-440,43	-6,1865e-004
20,861	99,878	-437,95	-6,0093e-004
22,188	99,976	-433,38	-5,7189e-004
22,195	99,977	-435,83	-5,8886e-004
20,853	99,878	-435,45	-5,8338e-004
20,748	99,87	-432,98	-5,6597e-004
22,174	99,975	-428,43	-5,38e-004
22,181	99,976	-430,89	-5,547e-004
20,741	99,87	-430,48	-5,4873e-004
22,16	99,974	-423,48	-5,0474e-004
22,167	99,975	-425,94	-5,2114e-004
20,576	99,858	-425,16	-5,1218e-004
22,147	99,973	-418,53	-4,7215e-004
22,153	99,974	-420,99	-4,882e-004
20,465	99,85	-420,19	-4,7878e-004
22,134	99,972	-413,58	-4,4027e-004
22,14	99,973	-416,04	-4,5598e-004
20,397	99,846	-415,21	-4,462e-004
22,121	99,971	-408,63	-4,0911e-004
22,127	99,972	-411,08	-4,2446e-004
20,332	99,841	-410,23	-4,1431e-004
22,109	99,97	-403,68	-3,787e-004
22,115	99,971	-406,13	-3,9367e-004
20,269	99,837	-405,25	-3,8316e-004
22,097	99,969	-398,73	-3,4905e-004
22,103	99,97	-401,18	-3,6364e-004
20,209	99,833	-400,27	-3,5278e-004
22,086	99,968	-393,78	-3,2019e-004
22,091	99,969	-396,23	-3,3439e-004
20,305	99,839	-395,16	-3,2284e-004
22,075	99,968	-388,83	-2,9214e-004
22,08	99,968	-391,28	-3,0594e-004
20,246	99,835	-390,19	-2,941e-004
22,064	99,967	-383,88	-2,6494e-004
22,069	99,967	-386,33	-2,783e-004
20,276	99,837	-385,04	-2,6556e-004
22,054	99,966	-378,93	-2,3863e-004
22,059	99,966	-381,38	-2,5155e-004
20,151	99,829	-379,88	-2,3736e-004
22,044	99,965	-373,98	-2,1316e-004
22,049	99,966	-376,43	-2,2567e-004
20,167	99,83	-374,74	-2,1068e-004
22,035	99,965	-369,03	-1,8855e-004
22,04	99,965	-371,48	-2,0063e-004
20,082	99,824	-369,58	-1,8448e-004
22,026	99,964	-364,07	-1,6486e-004
22,03	99,964	-366,53	-1,7648e-004
20,153	99,829	-364,61	-1,6068e-004
22,017	99,963	-359,12	-1,4209e-004
22,022	99,964	-361,58	-1,5325e-004
20,224	99,834	-359,63	-1,3784e-004
22,009	99,963	-354,17	-1,2028e-004
22,013	99,963	-356,63	-1,3096e-004
20,296	99,839	-354,66	-1,1602e-004
22,001	99,962	-349,21	-9,9404e-005
22,005	99,962	-351,68	-1,0965e-004
20,346	99,842	-349,68	-9,503e-005
21,994	99,962	-344,26	-7,9546e-005
21,998	99,962	-346,71	-8,9259e-005
20,428	99,848	-344,71	-7,5215e-005
21,987	99,961	-339,32	-6,0678e-005
21,991	99,961	-341,77	-6,9889e-005
20,444	99,849	-339,39	-5,4853e-005
20,425	99,848	-342,21	-6,5458e-005
21,981	99,96	-334,37	-4,2781e-005
21,984	99,961	-336,82	-5,152e-005
20,587	99,859	-334,76	-3,8568e-005
20,441	99,849	-336,9	-4,5645e-005
21,974	99,96	-329,42	-2,5919e-005
21,977	99,96	-331,87	-3,4139e-005
20,661	99,864	-329,79	-2,1777e-005
20,584	99,859	-332,27	-2,9844e-005
21,969	99,96	-324,47	-1,0123e-005
21,972	99,96	-326,92	-1,7817e-005
20,735	99,87	-324,82	-6,0835e-006
20,658	99,864	-327,29	-1,3596e-005
21,963	99,959	-319,52	4,608e-006
21,966	99,959	-321,97	-2,5564e-006
20,625	99,862	-319,55	1,0151e-005
20,733	99,869	-322,32	1,5576e-006
21,959	99,959	-314,57	1,8302e-005
21,961	99,959	-317,02	1,165e-005
20,575	99,858	-314,74	2,3721e-005
20,622	99,862	-317,06	1,7212e-005
21,954	99,958	-309,62	3,0961e-005
21,956	99,959	-312,07	2,4813e-005
20,753	99,871	-309,7	3,5912e-005
20,573	99,858	-312,24	3,0281e-005
21,95	99,958	-304,67	4,2545e-005
21,952	99,958	-307,12	3,6945e-005
20,832	99,876	-304,66	4,7387e-005
20,751	99,871	-307,2	4,1923e-005
21,946	99,958	-299,71	5,3023e-005
21,948	99,958	-302,17	4,7968e-005
20,898	99,881	-299,7	5,7618e-005
20,83	99,876	-302,16	5,2832e-005
21,943	99,958	-294,76	6,241e-005
21,945	99,958	-297,22	5,7896e-005
20,919	99,883	-294,79	6,6844e-005
20,896	99,881	-297,2	6,2505e-005
21,941	99,957	-289,81	7,0713e-005
21,942	99,958	-292,27	6,6733e-005
21,226	99,905	-289,92	7,3704e-005
20,918	99,883	-292,3	7,1191e-005
21,938	99,957	-284,86	7,7947e-005
21,939	99,957	-287,32	7,4495e-005
21,039	99,891	-285,02	8,172e-005
21,225	99,905	-287,42	7,751e-005
21,936	99,957	-277,7	8,6439e-005
21,937	99,957	-282,36	8,1171e-005
21,038	99,891	-282,53	8,4959e-005
19,515	99,786	-278,42	9,6466e-005
19,259	99,769	-280,5	9,5302e-005
21,934	99,957	-272,71	9,1015e-005
19,514	99,786	-275,92	9,9004e-005
19,613	99,792	-273,75	1,0053e-004
21,933	99,957	-267,71	9,4438e-005
19,613	99,792	-271,25	1,0252e-004
19,824	99,806	-269,3	1,0292e-004
18,645	99,729	-264,92	1,1055e-004
19,823	99,806	-266,8	1,044e-004
6,7405	99,213	-520,	-1,2749e-003
5,7329	99,191	-517,11	-1,2456e-003
11,247	99,351	-520,	-1,2698e-003
7,9867	99,244	-517,11	-1,2431e-003
10,671	99,33	-517,25	-1,2423e-003
15,751	99,559	-520,	-1,2669e-003
12,924	99,42	-517,25	-1,2411e-003
14,99	99,519	-517,59	-1,2437e-003
20,252	99,836	-517,55	-1,2424e-003
17,241	99,643	-517,59	-1,2432e-003
-22,225	99,979	-74,323	-6,9083e-004
-20,797	99,874	-73,783	-6,8422e-004
-22,21	99,978	-79,278	-6,5752e-004
-22,217	99,978	-76,778	-6,7425e-004
-20,929	99,883	-78,913	-6,506e-004
-22,195	99,977	-84,242	-6,248e-004
-22,202	99,977	-81,733	-6,4126e-004
-20,818	99,875	-83,849	-6,1714e-004
-22,181	99,976	-89,195	-5,9277e-004
-22,188	99,976	-86,697	-6,0885e-004
-20,726	99,869	-88,781	-5,8447e-004
-22,167	99,975	-94,142	-5,6141e-004
-22,174	99,975	-91,65	-5,7713e-004
-20,646	99,863	-93,709	-5,5252e-004
-22,153	99,974	-99,097	-5,3068e-004
-22,16	99,974	-96,597	-5,4609e-004
-20,639	99,863	-96,164	-5,3709e-004
-20,467	99,851	-98,995	-5,1824e-004
-22,14	99,973	-104,05	-5,0063e-004
-22,147	99,973	-101,55	-5,157e-004
-20,46	99,85	-101,45	-5,0318e-004
-20,399	99,846	-103,93	-4,877e-004
-22,127	99,972	-109,01	-4,7131e-004
-22,134	99,972	-106,51	-4,8601e-004
-20,392	99,845	-106,38	-4,73e-004
-20,334	99,841	-108,87	-4,5787e-004
-22,115	99,971	-113,96	-4,4273e-004
-22,121	99,971	-111,46	-4,5705e-004
-20,328	99,841	-111,32	-4,4352e-004
-20,272	99,837	-113,81	-4,2879e-004
-22,103	99,97	-118,92	-4,149e-004
-22,109	99,97	-116,42	-4,2885e-004
-20,266	99,837	-116,26	-4,1481e-004
-20,211	99,833	-118,74	-4,0047e-004
-22,091	99,969	-123,87	-3,8786e-004
-22,097	99,969	-121,37	-4,014e-004
-20,205	99,832	-121,2	-3,8686e-004
-20,151	99,829	-123,68	-3,7292e-004
-22,08	99,968	-128,83	-3,6161e-004
-22,086	99,968	-126,33	-3,7475e-004
-20,146	99,828	-126,13	-3,5971e-004
-20,226	99,834	-128,77	-3,4643e-004
-22,069	99,967	-133,78	-3,362e-004
-22,075	99,968	-131,28	-3,4892e-004
-20,22	99,833	-131,23	-3,3363e-004
-20,231	99,834	-133,85	-3,203e-004
-22,059	99,966	-138,74	-3,1166e-004
-22,064	99,967	-136,24	-3,2393e-004
-20,152	99,829	-138,97	-2,9423e-004
-20,226	99,834	-136,31	-3,0796e-004
-22,049	99,966	-143,69	-2,88e-004
-22,054	99,966	-141,19	-2,9984e-004
-20,251	99,836	-144,03	-2,709e-004
-20,147	99,828	-141,43	-2,8232e-004
-22,039	99,965	-148,65	-2,6521e-004
-22,044	99,965	-146,15	-2,766e-004
-20,253	99,836	-149,02	-2,4794e-004
-20,246	99,835	-146,48	-2,5944e-004
-22,03	99,964	-153,6	-2,433e-004
-22,035	99,965	-151,1	-2,5424e-004
-20,28	99,838	-153,95	-2,2637e-004
-20,249	99,835	-151,47	-2,3691e-004
-22,021	99,964	-158,56	-2,2231e-004
-22,026	99,964	-156,06	-2,3279e-004
-20,306	99,839	-158,86	-2,0576e-004
-20,276	99,837	-156,4	-2,1581e-004
-22,013	99,963	-163,51	-2,0229e-004
-22,017	99,963	-161,01	-2,1227e-004
-20,332	99,841	-163,79	-1,861e-004
-20,302	99,839	-161,32	-1,9567e-004
-22,005	99,962	-168,47	-1,8321e-004
-22,009	99,963	-165,97	-1,9271e-004
-20,365	99,843	-168,74	-1,6734e-004
-20,328	99,841	-166,24	-1,7649e-004
-21,997	99,962	-173,42	-1,6511e-004
-22,001	99,962	-170,92	-1,7412e-004
-20,441	99,849	-173,86	-1,4935e-004
-20,361	99,843	-171,19	-1,582e-004
-21,99	99,961	-178,38	-1,4798e-004
-21,994	99,961	-175,88	-1,565e-004
-20,438	99,849	-176,31	-1,4073e-004
-21,984	99,961	-183,33	-1,3187e-004
-21,987	99,961	-180,83	-1,3987e-004
-20,441	99,849	-181,59	-1,2313e-004
-21,977	99,96	-188,29	-1,1676e-004
-21,98	99,96	-185,79	-1,2425e-004
-20,489	99,852	-186,5	-1,082e-004
-21,971	99,96	-193,24	-1,027e-004
-21,974	99,96	-190,74	-1,0967e-004
-20,658	99,864	-191,11	-9,6266e-005
-21,966	99,959	-198,2	-8,9707e-005
-21,969	99,96	-195,69	-9,6129e-005
-20,733	99,869	-196,04	-8,3563e-005
-21,961	99,959	-203,15	-7,7755e-005
-21,963	99,959	-200,65	-8,3656e-005
-20,623	99,862	-201,26	-6,9451e-005
-21,956	99,959	-208,1	-6,6842e-005
-21,958	99,959	-205,6	-7,2213e-005
-20,573	99,858	-206,04	-5,8053e-005
-21,952	99,958	-213,06	-5,6997e-005
-21,954	99,958	-210,56	-6,1826e-005
-20,752	99,871	-211,04	-4,9366e-005
-21,948	99,958	-218,01	-4,8265e-005
-21,95	99,958	-215,51	-5,2532e-005
-20,831	99,876	-216,04	-4,0848e-005
-21,945	99,958	-222,97	-4,0633e-005
-21,946	99,958	-220,47	-4,4341e-005
-20,897	99,881	-220,95	-3,3471e-005
-21,942	99,958	-227,92	-3,4083e-005
-21,943	99,958	-225,42	-3,725e-005
-20,918	99,883	-225,82	-2,6809e-005
-21,939	99,957	-232,88	-2,8599e-005
-21,94	99,957	-230,38	-3,1228e-005
-21,225	99,905	-230,66	-2,3982e-005
-21,937	99,957	-238,12	-2,3969e-005
-21,938	99,957	-235,33	-2,6278e-005
-21,033	99,891	-235,53	-1,7317e-005
-21,935	99,957	-243,03	-2,077e-005
-21,033	99,891	-237,98	-1,5285e-005
-19,353	99,775	-242,15	3,8749e-006
-19,137	99,761	-239,99	4,5835e-006
-21,934	99,957	-247,94	-1,8655e-005
-19,352	99,775	-244,6	5,1958e-006
-19,596	99,791	-246,86	3,793e-006
-21,933	99,957	-252,85	-1,7657e-005
-19,595	99,791	-249,32	4,55e-006
-19,812	99,806	-251,27	2,8926e-006
-18,651	99,729	-255,56	1,4481e-005
-19,812	99,806	-253,72	3,1398e-006
-2,2721	99,144	0,	-1,1756e-003
-2,2142e-002	99,135	-2,4549	-1,1432e-003
2,2323	99,144	0,	-1,1637e-003
-15,765	99,56	0,	-1,2306e-003
-17,245	99,643	-2,425	-1,2157e-003
-11,269	99,352	0,	-1,2098e-003
-14,999	99,519	-2,425	-1,2044e-003
-12,944	99,421	-2,755	-1,1912e-003
-6,7715	99,214	0,	-1,1912e-003
-10,696	99,331	-2,755	-1,1806e-003
-8,0127	99,245	-2,8653	-1,1675e-003
-2,2721	99,144	-2,4549	-1,1498e-003
-5,7633	99,192	-2,8653	-1,1582e-003
-2,2142e-002	99,135	-252,85	1,5551e-004
3,396	99,155	-254,9	1,5972e-004
-3,0017	99,151	-255,35	1,4417e-004
-2,0103	99,142	-253,42	1,4863e-004
-2,2142e-002	99,135	-247,94	1,5431e-004
3,396	99,155	-252,44	1,5965e-004
2,7225	99,148	-249,72	1,5882e-004
-2,0103	99,142	-250,96	1,4821e-004
-2,2006	99,144	-248,9	1,4693e-004
-2,2142e-002	99,135	-243,03	1,5191e-004
2,7225	99,148	-247,26	1,5815e-004
2,481	99,146	-244,48	1,5669e-004
-2,2006	99,144	-246,45	1,4597e-004
-2,7668	99,148	-243,71	1,4206e-004
-2,2142e-002	99,135	-238,12	1,485e-004
2,481	99,146	-242,02	1,554e-004
2,4233	99,145	-239,53	1,5352e-004
-2,7668	99,148	-241,26	1,4045e-004
-2,3273	99,145	-239,	1,4087e-004
-2,2142e-002	99,135	-233,21	1,4391e-004
2,4233	99,145	-237,08	1,5166e-004
2,1738	99,143	-234,44	1,4895e-004
-2,3273	99,145	-236,54	1,3894e-004
-2,2181	99,144	-234,44	1,3744e-004
-2,2142e-002	99,135	-228,3	1,3824e-004
2,1738	99,143	-231,99	1,4653e-004
2,1738	99,143	-229,53	1,436e-004
-2,2181	99,144	-231,99	1,3478e-004
-2,2181	99,144	-229,53	1,3198e-004
-2,2142e-002	99,135	-223,39	1,3144e-004
2,1738	99,143	-227,08	1,4046e-004
2,1738	99,143	-224,62	1,3705e-004
-2,2181	99,144	-227,08	1,2885e-004
-2,2181	99,144	-224,62	1,2543e-004
-2,2142e-002	99,135	-218,48	1,2353e-004
2,1738	99,143	-222,17	1,3342e-004
2,1738	99,143	-219,71	1,2939e-004
-2,2181	99,144	-222,17	1,2182e-004
-2,2181	99,144	-219,71	1,1777e-004
-2,2142e-002	99,135	-213,57	1,1446e-004
2,1738	99,143	-217,26	1,2519e-004
2,1738	99,143	-214,8	1,206e-004
-2,2181	99,144	-217,26	1,1363e-004
-2,2181	99,144	-214,8	1,0905e-004
-2,2142e-002	99,135	-208,66	1,0425e-004
2,1738	99,143	-212,35	1,158e-004
2,1738	99,143	-209,89	1,1069e-004
-2,2181	99,144	-212,35	1,0424e-004
-2,2181	99,144	-209,89	9,9143e-005
-2,2142e-002	99,135	-203,76	9,2919e-005
2,1738	99,143	-207,44	1,0535e-004
2,1738	99,143	-204,98	9,9765e-005
-2,2181	99,144	-207,44	9,3792e-005
-2,2181	99,144	-204,98	8,8131e-005
-2,2142e-002	99,135	-198,85	8,0397e-005
2,1738	99,143	-202,53	9,3709e-005
2,1738	99,143	-200,07	8,7532e-005
-2,2181	99,144	-202,53	8,2205e-005
-2,2181	99,144	-200,07	7,5876e-005
-2,2142e-002	99,135	-193,94	6,6646e-005
2,1738	99,143	-197,62	8,087e-005
2,1738	99,143	-195,16	7,4167e-005
-2,2181	99,144	-197,62	6,9386e-005
-2,2181	99,144	-195,16	6,2448e-005
-2,2142e-002	99,135	-189,03	5,1926e-005
2,1738	99,143	-192,71	6,7062e-005
2,1738	99,143	-190,25	5,9563e-005
-2,2181	99,144	-192,71	5,536e-005
-2,2181	99,144	-190,25	4,8089e-005
-2,2142e-002	99,135	-184,12	3,6063e-005
2,1738	99,143	-187,8	5,1993e-005
2,1738	99,143	-185,34	4,3962e-005
-2,2181	99,144	-187,8	4,0296e-005
-2,2181	99,144	-185,34	3,2497e-005
-2,2142e-002	99,135	-179,21	1,9131e-005
2,1738	99,143	-182,89	3,5907e-005
2,1738	99,143	-180,43	2,7396e-005
-2,2181	99,144	-182,89	2,4287e-005
-2,2181	99,144	-180,43	1,5776e-005
-2,2142e-002	99,135	-174,3	1,2233e-006
2,1738	99,143	-177,98	1,8663e-005
2,1738	99,143	-175,52	9,7454e-006
-2,2181	99,144	-177,98	7,1324e-006
-2,2181	99,144	-175,52	-1,8864e-006
-2,2142e-002	99,135	-169,39	-1,7693e-005
2,1738	99,143	-173,07	5,1104e-007
2,1738	99,143	-170,61	-8,9467e-006
-2,2181	99,144	-173,07	-1,1056e-005
-2,2181	99,144	-170,61	-2,049e-005
-2,2142e-002	99,135	-164,48	-3,7577e-005
2,1738	99,143	-168,16	-1,8595e-005
2,1738	99,143	-165,7	-2,8472e-005
-2,2181	99,144	-168,16	-3,0203e-005
-2,2181	99,144	-165,7	-4,0073e-005
-2,2142e-002	99,135	-159,57	-5,8422e-005
2,1738	99,143	-163,25	-3,8768e-005
2,1738	99,143	-160,79	-4,9095e-005
-2,2181	99,144	-163,25	-5,0238e-005
-2,2181	99,144	-160,79	-6,0813e-005
-2,2142e-002	99,135	-154,66	-8,0259e-005
2,1738	99,143	-158,34	-5,9784e-005
2,1738	99,143	-155,88	-7,0675e-005
-2,2181	99,144	-158,34	-7,132e-005
-2,2181	99,144	-155,88	-8,2209e-005
-2,2142e-002	99,135	-149,75	-1,0301e-004
2,1738	99,143	-153,43	-8,181e-005
2,1738	99,143	-150,98	-9,3155e-005
-2,2181	99,144	-153,43	-9,3454e-005
-2,2181	99,144	-150,98	-1,0475e-004
-2,2142e-002	99,135	-144,84	-1,2676e-004
2,1738	99,143	-148,52	-1,0484e-004
2,1738	99,143	-146,07	-1,1671e-004
-2,2181	99,144	-148,52	-1,1642e-004
-2,2181	99,144	-146,07	-1,2823e-004
-2,2142e-002	99,135	-139,93	-1,515e-004
2,1738	99,143	-143,61	-1,2874e-004
2,1738	99,143	-141,16	-1,4115e-004
-2,2181	99,144	-143,61	-1,4036e-004
-2,2181	99,144	-141,16	-1,5266e-004
-2,2142e-002	99,135	-135,02	-1,7715e-004
2,1738	99,143	-138,7	-1,5367e-004
2,1738	99,143	-136,25	-1,6655e-004
-2,2181	99,144	-138,7	-1,6532e-004
-2,2181	99,144	-136,25	-1,7806e-004
-2,2142e-002	99,135	-130,11	-2,0368e-004
2,1738	99,143	-133,79	-1,7955e-004
2,1738	99,143	-131,34	-1,9282e-004
-2,2181	99,144	-133,79	-1,9118e-004
-2,2181	99,144	-131,34	-2,0441e-004
-2,2142e-002	99,135	-125,2	-2,311e-004
2,1738	99,143	-128,88	-2,0622e-004
2,1738	99,143	-126,43	-2,1995e-004
-2,2181	99,144	-128,88	-2,1786e-004
-2,2181	99,144	-126,43	-2,3156e-004
-2,2142e-002	99,135	-120,29	-2,5922e-004
2,1738	99,143	-123,97	-2,3384e-004
2,1738	99,143	-121,52	-2,4785e-004
-2,2181	99,144	-123,97	-2,4542e-004
-2,2181	99,144	-121,52	-2,595e-004
-2,2142e-002	99,135	-115,38	-2,8824e-004
2,1738	99,143	-119,06	-2,622e-004
2,1738	99,143	-116,61	-2,7654e-004
-2,2181	99,144	-119,06	-2,7373e-004
-2,2181	99,144	-116,61	-2,8826e-004
-2,2142e-002	99,135	-110,47	-3,1787e-004
2,1738	99,143	-114,15	-2,9119e-004
2,1738	99,143	-111,7	-3,0611e-004
-2,2181	99,144	-114,15	-3,0293e-004
-2,2181	99,144	-111,7	-3,1767e-004
-2,2142e-002	99,135	-105,56	-3,4829e-004
2,1738	99,143	-109,24	-3,2108e-004
2,1738	99,143	-106,79	-3,3633e-004
-2,2181	99,144	-109,24	-3,3275e-004
-2,2181	99,144	-106,79	-3,4794e-004
-2,2142e-002	99,135	-100,65	-3,7945e-004
2,1738	99,143	-104,33	-3,5172e-004
2,1738	99,143	-101,88	-3,6719e-004
-2,2181	99,144	-104,33	-3,633e-004
-2,2181	99,144	-101,88	-3,7882e-004
-2,2142e-002	99,135	-95,74	-4,1126e-004
2,1738	99,143	-99,423	-3,8292e-004
2,1738	99,143	-96,968	-3,9888e-004
-2,2181	99,144	-99,423	-3,9458e-004
-2,2181	99,144	-96,968	-4,1047e-004
-2,2142e-002	99,135	-90,831	-4,4379e-004
2,1738	99,143	-94,513	-4,1491e-004
2,1738	99,143	-92,058	-4,3124e-004
-2,2181	99,144	-94,513	-4,2653e-004
-2,2181	99,144	-92,058	-4,428e-004
-2,2142e-002	99,135	-85,921	-4,7703e-004
2,1738	99,143	-89,603	-4,476e-004
2,1738	99,143	-87,148	-4,6423e-004
-2,2181	99,144	-89,603	-4,5918e-004
-2,2181	99,144	-87,148	-4,7587e-004
-2,2142e-002	99,135	-81,011	-5,1096e-004
2,1738	99,143	-84,693	-4,8094e-004
2,1738	99,143	-82,239	-4,9794e-004
-2,2181	99,144	-84,693	-4,9256e-004
-2,2181	99,144	-82,239	-5,0953e-004
-2,2142e-002	99,135	-76,101	-5,455e-004
2,1738	99,143	-79,784	-5,1502e-004
2,1738	99,143	-77,329	-5,3232e-004
-2,2181	99,144	-79,784	-5,2667e-004
-2,2181	99,144	-77,329	-5,439e-004
-2,2142e-002	99,135	-71,192	-5,8071e-004
2,1738	99,143	-74,874	-5,4968e-004
2,1738	99,143	-72,419	-5,673e-004
-2,2181	99,144	-74,874	-5,6134e-004
-2,2181	99,144	-72,419	-5,789e-004
-2,2142e-002	99,135	-66,282	-6,1648e-004
2,1738	99,143	-69,964	-5,8504e-004
2,1738	99,143	-67,509	-6,029e-004
-2,2181	99,144	-69,964	-5,9663e-004
-2,2181	99,144	-67,509	-6,145e-004
-2,2142e-002	99,135	-61,372	-6,5279e-004
2,1738	99,143	-65,054	-6,2093e-004
2,1738	99,143	-62,599	-6,3901e-004
-2,2181	99,144	-65,054	-6,325e-004
-2,2181	99,144	-62,599	-6,5062e-004
-2,2142e-002	99,135	-56,462	-6,8962e-004
2,1738	99,143	-60,145	-6,5735e-004
2,1738	99,143	-57,69	-6,7571e-004
-2,2181	99,144	-60,145	-6,69e-004
-2,401	99,145	-57,873	-6,8661e-004
-2,2142e-002	99,135	-51,552	-7,2698e-004
2,1738	99,143	-55,235	-6,943e-004
2,3567	99,145	-52,597	-7,14e-004
-2,401	99,145	-55,418	-7,0512e-004
-2,2181	99,144	-52,78	-7,2454e-004
-2,2142e-002	99,135	-46,643	-7,6487e-004
2,3567	99,145	-50,142	-7,3285e-004
2,1738	99,143	-47,87	-7,5065e-004
-2,2181	99,144	-50,325	-7,4333e-004
-2,4006	99,145	-47,694	-7,6424e-004
-2,2142e-002	99,135	-41,733	-8,0327e-004
2,1738	99,143	-45,415	-7,6972e-004
2,3563	99,145	-43,126	-7,8725e-004
-2,4006	99,145	-45,239	-7,833e-004
-2,4314	99,145	-42,748	-8,0293e-004
-2,2142e-002	99,135	-36,823	-8,4222e-004
2,3563	99,145	-40,671	-8,0656e-004
2,311	99,145	-38,261	-8,2576e-004
-2,4314	99,145	-40,293	-8,2227e-004
-2,4366	99,146	-37,832	-8,4176e-004
-2,2142e-002	99,135	-31,913	-8,8178e-004
2,311	99,145	-35,806	-8,4536e-004
2,1738	99,143	-33,141	-8,6702e-004
-2,4366	99,146	-35,377	-8,614e-004
-2,4374	99,146	-32,921	-8,8116e-004
-2,2142e-002	99,135	-27,004	-9,2208e-004
2,1738	99,143	-30,686	-8,8696e-004
2,1738	99,143	-28,231	-9,0708e-004
-2,4374	99,146	-30,467	-9,0114e-004
-2,4376	99,146	-28,012	-9,2128e-004
-2,2142e-002	99,135	-22,094	-9,6328e-004
2,1738	99,143	-25,776	-9,2741e-004
2,268	99,144	-23,62	-9,4535e-004
-2,4376	99,146	-25,557	-9,4162e-004
-2,5325	99,146	-23,059	-9,6292e-004
-2,2142e-002	99,135	-17,184	-1,0056e-003
2,268	99,144	-21,165	-9,6609e-004
2,362	99,145	-18,832	-9,8601e-004
-2,5325	99,146	-20,604	-9,838e-004
-2,542	99,146	-18,196	-1,0046e-003
-2,2142e-002	99,135	-12,274	-1,0492e-003
2,362	99,145	-16,377	-1,0073e-003
2,7225	99,148	-14,051	-1,0273e-003
-2,542	99,146	-15,742	-1,026e-003
-2,7668	99,148	-12,953	-1,0516e-003
-2,2142e-002	99,135	-7,3646	-1,0947e-003
2,7225	99,148	-11,596	-1,0494e-003
2,032	99,142	-9,2008	-1,0727e-003
-3,5136	99,156	-7,7751	-1,102e-003
-2,7668	99,148	-10,498	-1,074e-003
2,2323	99,144	-2,4549	-1,1379e-003
2,995	99,151	-4,8625	-1,1123e-003
2,032	99,142	-6,746	-1,0959e-003
-3,5136	99,156	-5,3202	-1,1255e-003
6,7405	99,213	0,	-1,1556e-003
5,2492	99,182	-2,4076	-1,133e-003
11,247	99,351	0,	-1,1504e-003
7,5031	99,231	-2,4076	-1,1302e-003
9,5701	99,292	-2,7548	-1,1249e-003
15,751	99,559	0,	-1,1474e-003
11,823	99,374	-2,7548	-1,1235e-003
14,509	99,495	-2,864	-1,1213e-003
20,241	99,835	-2,4549	-1,1241e-003
16,76	99,615	-2,864	-1,1208e-003
22,5	99,981	-453,19	-7,1418e-004
22,5	99,98	-450,69	-6,9577e-004
21,16	99,9	-453,64	-7,1526e-004
21,378	99,916	-451,01	-6,9612e-004
22,5	99,982	-458,14	-7,5109e-004
22,5	99,981	-455,64	-7,3239e-004
21,16	99,9	-456,09	-7,3357e-004
22,5	99,983	-463,09	-7,8853e-004
22,5	99,983	-460,59	-7,6957e-004
21,239	99,906	-461,01	-7,7082e-004
22,5	99,985	-468,04	-8,2651e-004
22,5	99,984	-465,54	-8,0728e-004
21,319	99,911	-465,93	-8,0857e-004
22,5	99,986	-472,99	-8,65e-004
